author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Level Group;https://www.cian.ru/sale/flat/284889228/;Москва;sale;flat;-1;-1;-1;202.0;17625660;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
Alliance Agency Real Estate;https://www.cian.ru/sale/flat/282130323/;Москва;sale;flat;8;22;3;18.0;17700000;;;Саларьево 10 мин транспортом;
ID 75124587;https://www.cian.ru/sale/flat/287969276/;Москва;sale;flat;20;25;3;64.0;17600000;Орехово-Борисово Южное;Ясеневая;Зябликово;Ясеневая 14
ПИК;https://www.cian.ru/sale/flat/287883003/;Москва;sale;flat;10;17;3;86.4;17884279;Люблино;к14.1;Перерва;Люблинский парк ЖК
ПИК;https://www.cian.ru/sale/flat/277324321/;Москва;sale;flat;2;33;3;72.4;17861946;Метрогородок;к2/1;Бульвар Рокоссовского;Лосиноостровский Парк ЖК
ПИК;https://www.cian.ru/sale/flat/284916309/;Москва;sale;flat;2;24;3;73.2;17795837;Отрадное;;Отрадное;Римского-Корсакова 11 ЖК
Этажи Москва;https://www.cian.ru/sale/flat/286635726/;Москва;sale;flat;9;9;3;60.2;17800000;Преображенское;Большая Черкизовская;Преображенская площадь;
Этажи Москва;https://www.cian.ru/sale/flat/280878899/;Москва;sale;flat;16;26;3;76.4;17800000;Митино;Муравская;Пятницкое шоссе;Мир Митино
Комета;https://www.cian.ru/sale/flat/287877221/;Москва;sale;flat;7;31;3;77.6;17985751;Рязанский;Рязанский проспект;Стахановская;District 39
Этажи Москва;https://www.cian.ru/sale/flat/286534214/;Москва;sale;flat;9;23;3;68.5;17900000;Чертаново Северное;Кировоградская;Южная;
ПИК;https://www.cian.ru/sale/flat/286097031/;Москва;sale;flat;2;33;3;79.9;17932855;Очаково-Матвеевское;к1.5;Давыдково;Новое Очаково ЖК
ПИК;https://www.cian.ru/sale/flat/284915135/;Москва;sale;flat;13;33;3;78.6;17982755;Западное Дегунино;Северный ао;Лианозово;Бусиновский Парк ЖК
Этажи Москва;https://www.cian.ru/sale/flat/288221793/;Москва;sale;flat;8;12;3;67.0;17900000;Марьина роща;4-я Марьиной рощи;Марьина роща;
Самолет Плюс Москва;https://www.cian.ru/sale/flat/286123696/;Москва;sale;flat;3;5;3;72.3;18000000;Восточное Измайлово;Средняя Первомайская;Первомайская;
Центр недвижимости от Сбербанка;https://www.cian.ru/sale/flat/286639005/;Москва;sale;flat;9;17;3;82.0;17900000;Западное Дегунино;Базовская;Селигерская;На Базовской
Города;https://www.cian.ru/sale/flat/285911048/;Москва;sale;flat;2;12;3;62.2;18000000;Чертаново Северное;Сумской проезд;Чертановская;
ID 50702079;https://www.cian.ru/sale/flat/287172921/;Москва;sale;flat;4;5;3;63.0;18000000;Щукино;Маршала Бирюзова;Октябрьское поле;
ЕГСН Продажа;https://www.cian.ru/sale/flat/285706626/;Москва;sale;flat;10;12;3;63.0;18200000;Савеловский;Башиловская;Дмитровская;
ПИК;https://www.cian.ru/sale/flat/284563800/;Москва;sale;flat;4;34;3;61.36;18189078;Очаково-Матвеевское;к1.5;Аминьевская;Матвеевский Парк ЖК
ID 99076756;https://www.cian.ru/sale/flat/282672052/;Москва;sale;flat;9;22;3;78.1;18200000;;;Саларьево;
ID 11633509;https://www.cian.ru/sale/flat/288308149/;Москва;sale;flat;4;22;3;70.6;18200000;;;Саларьево;
ЕГСН Продажа;https://www.cian.ru/sale/flat/286478630/;Москва;sale;flat;4;5;3;73.0;18400000;Хорошевский;5-я Магистральная;Беговая;
Cristall Realty;https://www.cian.ru/sale/flat/285690323/;Москва;sale;flat;7;17;3;102.0;18400000;;;Новопеределкино;
Сделка;https://www.cian.ru/sale/flat/288211060/;Москва;sale;flat;29;33;3;60.8;18500000;Гольяново;Амурская;Черкизовская;Амурский парк
Концерн КРОСТ;https://www.cian.ru/sale/flat/286729137/;Москва;sale;flat;15;28;3;62.2;18535600;Отрадное;Отрадная;Отрадное;Малевич
ПИК;https://www.cian.ru/sale/flat/285823173/;Москва;sale;flat;8;33;3;74.8;18485053;Царицыно;;Кантемировская;Кавказский Бульвар 51 ЖК
ПИК;https://www.cian.ru/sale/flat/284915178/;Москва;sale;flat;25;33;3;78.7;18598567;Западное Дегунино;Северный ао;Бескудниково;Бусиновский Парк ЖК
Монолит Столица;https://www.cian.ru/sale/flat/286874248/;Москва;sale;flat;4;5;3;70.8;18500000;Преображенское;Открытое шоссе;Бульвар Рокоссовского;
Этажи Москва;https://www.cian.ru/sale/flat/280044091/;Москва;sale;flat;17;17;3;75.0;18599000;Марьино;Батайский проезд;Марьино;
Желтый квадрат;https://www.cian.ru/sale/flat/287997945/;Москва;sale;flat;3;12;3;74.2;18500000;Южное Бутово;Скобелевская;Улица Скобелевская;
LaRichesse;https://www.cian.ru/sale/flat/280103797/;Москва;sale;flat;7;16;3;76.6;18500000;Можайский;Можайское шоссе;Рабочий посёлок;
SILVER CITY GROUP;https://www.cian.ru/sale/flat/287106985/;Москва;sale;flat;5;5;3;79.6;18500000;Академический;Винокурова;Академическая;
METRAGE;https://www.cian.ru/sale/flat/287265705/;Москва;sale;flat;3;9;3;60.0;18800000;Черемушки;Цюрупы;Новые Черёмушки;
Level Group;https://www.cian.ru/sale/flat/286276043/;Москва;sale;flat;-1;-1;-1;2.0;18770578;Покровское-Стрешнево;Волоколамское шоссе;Тушинская;Апартаментный комплекс Level Стрешнево
РГ-Девелопмент;https://www.cian.ru/sale/flat/288377937/;Москва;sale;flat;2;30;3;82.1;18800900;Чертаново Южное;;Аннино;Варшавские Ворота ЖК
Кредит-Центр;https://www.cian.ru/sale/flat/285553497/;Москва;sale;flat;19;19;3;79.0;18700000;Чертаново Южное;Варшавское шоссе;;Зеленая Вертикаль
ПИК;https://www.cian.ru/sale/flat/286291224/;Москва;sale;flat;4;33;3;75.26;19021370;Рязанский;Михайлова;Окская;Михайловский парк
ID 103912616;https://www.cian.ru/sale/flat/288371176/;Москва;sale;flat;13;25;3;66.8;18971200;Войковский;Выборгская;Водный стадион;Невский 18
ПИК;https://www.cian.ru/sale/flat/286288627/;Москва;sale;flat;15;24;3;83.81;18989053;Текстильщики;Юго-Восточный ао;Текстильщики;Волжский Парк ЖК
Экспресс-недвижимость;https://www.cian.ru/sale/flat/287072895/;Москва;sale;flat;3;17;3;84.4;19000000;Ховрино;Фестивальная;Беломорская;
Монолит Столица;https://www.cian.ru/sale/flat/283380875/;Москва;sale;flat;1;17;3;74.2;18950000;Можайский;Витебская;Сетунь;
Адреса;https://www.cian.ru/sale/flat/280111775/;Москва;sale;flat;16;22;3;81.2;18900000;Ярославский;Красная Сосна;;Настроение
ID 17108253;https://www.cian.ru/sale/flat/285919391/;Москва;sale;flat;2;16;3;62.0;19000000;Басманный;Фридриха Энгельса;Бауманская;
ПИК;https://www.cian.ru/sale/flat/270781414/;Москва;sale;flat;16;33;3;72.6;19188388;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/288318804/;Москва;sale;flat;10;16;3;75.1;19200000;Тропарево-Никулино;Мичуринский проспект Олимпийская деревня;;
Этажи Москва;https://www.cian.ru/sale/flat/288221634/;Москва;sale;flat;2;14;3;91.6;19300000;Ховрино;Фестивальная;Речной вокзал;
ПИК;https://www.cian.ru/sale/flat/286291579/;Москва;sale;flat;11;17;3;73.0;19211588;Метрогородок;к2/4;Бульвар Рокоссовского;Лосиноостровский Парк ЖК
Этажи Москва;https://www.cian.ru/sale/flat/283657266/;Москва;sale;flat;10;23;3;59.0;19399000;Ново-Переделкино;Чоботовская;Новопеределкино;FoRest
Екатерина Боброва;https://www.cian.ru/sale/flat/288342086/;Москва;sale;flat;9;10;3;50.0;19300000;Тимирязевский;Астрадамская;Тимирязевская;
Бульварное кольцо Недвижимость;https://www.cian.ru/sale/flat/287493108/;Москва;sale;flat;10;18;3;75.0;19500000;Можайский;Можайское шоссе;;
ЕГСН Продажа;https://www.cian.ru/sale/flat/288108926/;Москва;sale;flat;3;5;3;74.0;19490000;Филевский парк;Береговой проезд;Фили;
ПИК;https://www.cian.ru/sale/flat/286291436/;Москва;sale;flat;2;38;3;71.92;19479700;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
Этажи Москва;https://www.cian.ru/sale/flat/273277775/;Москва;sale;flat;6;17;3;78.2;19500000;Нагорный;Варшавское шоссе;Варшавская;
МЕГАПОЛИС;https://www.cian.ru/sale/flat/288093745/;Москва;sale;flat;6;22;3;79.0;19500000;;;Саларьево;
Дмитрий Медведев;https://www.cian.ru/sale/flat/288228427/;Москва;sale;flat;8;16;3;65.1;19500000;Богородское;Наримановская;Бульвар Рокоссовского;
Э.К. Девелопмент;https://www.cian.ru/sale/flat/286923920/;Москва;sale;flat;9;19;3;79.0;19607800;Чертаново Южное;;Лесопарковая;Зеленая Вертикаль ЖК
ПИК;https://www.cian.ru/sale/flat/278391035/;Москва;sale;flat;16;25;3;62.1;19716233;Бабушкинский;;Свиблово;Кольская 8 ЖК
One Life;https://www.cian.ru/sale/flat/284906679/;Москва;sale;flat;13;25;3;64.3;19700000;Чертаново Северное;Балаклавский проспект;Чертановская;
Диалог Риэлт;https://www.cian.ru/sale/flat/279525806/;Москва;sale;flat;6;25;3;72.2;19600000;Отрадное;Высоковольтный проезд;Отрадное;
Э.К. Девелопмент;https://www.cian.ru/sale/flat/281347103/;Москва;sale;flat;10;26;3;79.0;19852700;Чертаново Южное;;Лесопарковая;Зеленая Вертикаль ЖК
ПИК;https://www.cian.ru/sale/flat/286094329/;Москва;sale;flat;16;33;3;75.5;19845992;Очаково-Матвеевское;;Озёрная;Мичуринский Парк ЖК
ПИК;https://www.cian.ru/sale/flat/281575331/;Москва;sale;flat;5;33;3;81.5;19963879;Отрадное;;Владыкино;Сигнальный 16 ЖК
ФСК Агент;https://www.cian.ru/sale/flat/286440292/;Москва;sale;flat;9;19;3;80.8;19900000;;;Рассказовка;
ID 352156;https://www.cian.ru/sale/flat/284688188/;Москва;sale;flat;5;15;3;80.0;19900000;;;Прокшино;
ЕГСН Продажа;https://www.cian.ru/sale/flat/285550155/;Москва;sale;flat;14;16;3;74.7;20000000;Тропарево-Никулино;Ленинский проспект;Юго-Западная;
РГ-Девелопмент;https://www.cian.ru/sale/flat/282786346/;Москва;sale;flat;14;30;3;74.9;20148100;Чертаново Южное;;Аннино;Варшавские Ворота ЖК
Level Group;https://www.cian.ru/sale/flat/284889825/;Москва;sale;flat;-1;-1;-1;202.0;20125476;Печатники;;Кожуховская;Левел Южнопортовая ЖК
RED;https://www.cian.ru/sale/flat/288181970/;Москва;sale;flat;13;25;3;69.0;20000000;Орехово-Борисово Южное;Ясеневая;Домодедовская;Ясеневая 14
Азбука Жилья;https://www.cian.ru/sale/flat/272051065/;Москва;sale;flat;10;16;3;71.8;20000000;Южное Медведково;Молодцова;Бабушкинская;
Диалог Риэлт;https://www.cian.ru/sale/flat/285567868/;Москва;sale;flat;3;5;3;80.9;20200000;Марьина роща;Шереметьевская;Марьина роща;
EstateLiga;https://www.cian.ru/sale/flat/283045847/;Москва;sale;flat;2;26;3;71.6;20300000;Головинский;Кронштадтский бульвар;Водный стадион;Водный
ЕГСН Продажа;https://www.cian.ru/sale/flat/286988607/;Москва;sale;flat;4;24;3;83.0;20500000;Кузьминки;Волгоградский проспект;Кузьминки;
CENTURY 21;https://www.cian.ru/sale/flat/288155846/;Москва;sale;flat;4;10;3;59.0;20500000;Якиманка;Ленинский проспект;Октябрьская;
ПИК;https://www.cian.ru/sale/flat/283153127/;Москва;sale;flat;10;33;3;72.84;20554346;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
ПИК;https://www.cian.ru/sale/flat/286577152/;Москва;sale;flat;24;33;3;72.6;20541571;Нагатино-Садовники;;Коломенская;Второй Нагатинский ЖК
ПИК;https://www.cian.ru/sale/flat/287115373/;Москва;sale;flat;14;33;3;76.2;20495163;Нагатино-Садовники;к1.1;Нагатинская;Второй Нагатинский ЖК
ID 405058;https://www.cian.ru/sale/flat/288059886/;Москва;sale;flat;4;16;3;74.0;19900000;Бабушкинский;Осташковская;Бабушкинская;
ПиК-Полис;https://www.cian.ru/sale/flat/277836972/;Москва;sale;flat;4;6;3;73.9;21790000;Тверской;Новослободская;Савёловская;
ИНКОМ-Недвижимость;https://www.cian.ru/sale/flat/286207688/;Москва;sale;flat;11;25;3;76.4;19000000;;;Рассказовка;
CENTURY 21;https://www.cian.ru/sale/flat/287823480/;Москва;sale;flat;9;25;3;78.0;16200000;Некрасовка;Недорубова;Некрасовка;Некрасовка
Александр Кравец;https://www.cian.ru/sale/flat/282687292/;Москва;sale;flat;3;6;3;86.0;24000000;Даниловский;2-й Автозаводский проезд;Автозаводская;
EMestate;https://www.cian.ru/sale/flat/284870037/;Москва;sale;flat;12;17;3;79.1;22700000;Таганский;Волгоградский проспект;Пролетарская;
Лайк Стрит;https://www.cian.ru/sale/flat/287970449/;Москва;sale;flat;2;12;3;75.6;22000000;Красносельский;Краснопрудная;Комсомольская;
ID 63169537;https://www.cian.ru/sale/flat/288037936/;Москва;sale;flat;2;16;3;71.0;18700000;Мещанский;Олимпийский проспект;Марьина роща;
ID 427573;https://www.cian.ru/sale/flat/284180564/;Москва;sale;flat;6;19;3;72.0;16200000;Алтуфьевский;Стандартная;Бескудниково;
Capital Group;https://www.cian.ru/sale/flat/286955472/;Москва;sale;flat;3;5;3;149.6;355243376;Якиманка;Софийская набережная;Александровский сад;Золотой
ID 254498;https://www.cian.ru/sale/flat/277916287/;Москва;sale;flat;2;14;3;75.7;23800000;Марьина роща;Складочная;Савёловская;Шереметьевский
Sminex-Интеко;https://www.cian.ru/sale/flat/281896679/;Москва;sale;flat;2;5;3;88.49;172800000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
ID 49198564;https://www.cian.ru/sale/flat/288276891/;Москва;sale;flat;2;12;3;63.9;23500000;Тверской;Бутырский Вал;Белорусская;
Мангазея;https://www.cian.ru/sale/flat/288319682/;Москва;sale;flat;16;21;3;98.9;42333156;Щукино;Щукинская;Стрешнево;Интонация
Константин Дергачев;https://www.cian.ru/sale/flat/263031076/;Москва;sale;flat;2;12;3;58.4;16300000;Алексеевский;Новоалексеевская;Алексеевская;
Логос;https://www.cian.ru/sale/flat/286009897/;Москва;sale;flat;8;13;3;102.8;51473208;Даниловский;Подольское шоссе;Тульская;Logos
ID 103388794;https://www.cian.ru/sale/flat/287858309/;Москва;sale;flat;3;4;3;73.2;68880000;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
ASTERUS;https://www.cian.ru/sale/flat/285710242/;Москва;sale;flat;8;25;3;87.36;32258990;Покровское-Стрешнево;;Спартак;Алиа ЖК
КВАРТА-18;https://www.cian.ru/sale/flat/287396484/;Москва;sale;flat;5;6;3;63.9;37701000;Тверской;Тверская;Пушкинская;
ANT Development;https://www.cian.ru/sale/flat/274568552/;Москва;sale;flat;-1;-1;-1;202.0;114122487;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
Arkhipov team;https://www.cian.ru/sale/flat/283705926/;Москва;sale;flat;31;44;3;61.1;39500000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Аеон-Девелопмент;https://www.cian.ru/sale/flat/274260624/;Москва;sale;flat;-1;-1;-1;202.0;58361497;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
Времена года;https://www.cian.ru/sale/flat/285865046/;Москва;sale;flat;15;15;3;216.5;230000000;Мещанский;Цветной бульвар;Кузнецкий мост;Легенда Цветного
Группа Родина;https://www.cian.ru/sale/flat/285606939/;Москва;sale;flat;12;21;3;89.5;46310400;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
Kalinka Group;https://www.cian.ru/sale/flat/284181848/;Москва;sale;flat;6;14;3;156.5;340000000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
MR Group;https://www.cian.ru/sale/flat/268828562/;Москва;sale;flat;-1;-1;-1;202.0;65924985;Раменки;1-й Сетуньский проезд;Лужники;Hide
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/287951288/;Москва;sale;flat;6;41;3;84.0;39900000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Sminex-Интеко;https://www.cian.ru/sale/flat/281050892/;Москва;sale;flat;2;14;3;142.1;227360000;Якиманка;;Третьяковская;Лаврушинский ЖК
BARNES International Realty;https://www.cian.ru/sale/flat/282383634/;Москва;sale;flat;6;8;3;142.8;220000000;Якиманка;Софийская набережная;Новокузнецкая;Софийский
VESPER;https://www.cian.ru/sale/flat/280806032/;Москва;sale;flat;-1;-1;-1;202.0;161160170;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
White and Broughton;https://www.cian.ru/sale/flat/275895957/;Москва;sale;flat;37;41;3;82.2;55000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Absolute Premium;https://www.cian.ru/sale/flat/285441890/;Москва;sale;flat;12;17;3;122.2;95802000;Хамовники;;Воробьёвы горы;Коллекция Лужники ЖК
ID 85604823;https://www.cian.ru/sale/flat/287878245/;Москва;sale;flat;4;53;3;80.0;35000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Пионер;https://www.cian.ru/sale/flat/279362240/;Москва;sale;flat;5;11;3;126.1;88843755;Даниловский;Дербеневская;Павелецкая;OPUS
Whitewill;https://www.cian.ru/sale/flat/288170848/;Москва;sale;flat;13;37;3;66.3;47000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Forma;https://www.cian.ru/sale/flat/284059813/;Москва;sale;flat;-1;-1;-1;202.0;47678822;Пресненский;к1.1;Белорусская;Репаблик ЖК
White and Broughton;https://www.cian.ru/sale/flat/285103616/;Москва;sale;flat;3;41;3;90.9;54999000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Capital Group;https://www.cian.ru/sale/flat/286955472/;Москва;sale;flat;3;5;3;149.6;355243376;Якиманка;Софийская набережная;Александровский сад;Золотой
ID 254498;https://www.cian.ru/sale/flat/277916287/;Москва;sale;flat;2;14;3;75.7;23800000;Марьина роща;Складочная;Савёловская;Шереметьевский
Sminex-Интеко;https://www.cian.ru/sale/flat/281896679/;Москва;sale;flat;2;5;3;88.49;172800000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
ID 49198564;https://www.cian.ru/sale/flat/288276891/;Москва;sale;flat;2;12;3;63.9;23500000;Тверской;Бутырский Вал;Белорусская;
Мангазея;https://www.cian.ru/sale/flat/288319682/;Москва;sale;flat;16;21;3;98.9;42333156;Щукино;Щукинская;Стрешнево;Интонация
Константин Дергачев;https://www.cian.ru/sale/flat/263031076/;Москва;sale;flat;2;12;3;58.4;16300000;Алексеевский;Новоалексеевская;Алексеевская;
Логос;https://www.cian.ru/sale/flat/286009897/;Москва;sale;flat;8;13;3;102.8;51473208;Даниловский;Подольское шоссе;Тульская;Logos
ID 103388794;https://www.cian.ru/sale/flat/287858309/;Москва;sale;flat;3;4;3;73.2;68880000;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
ASTERUS;https://www.cian.ru/sale/flat/285710242/;Москва;sale;flat;8;25;3;87.36;32258990;Покровское-Стрешнево;;Спартак;Алиа ЖК
КВАРТА-18;https://www.cian.ru/sale/flat/287396484/;Москва;sale;flat;5;6;3;63.9;37701000;Тверской;Тверская;Пушкинская;
ANT Development;https://www.cian.ru/sale/flat/274568552/;Москва;sale;flat;-1;-1;-1;202.0;114122487;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
Arkhipov team;https://www.cian.ru/sale/flat/283705926/;Москва;sale;flat;31;44;3;61.1;39500000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Аеон-Девелопмент;https://www.cian.ru/sale/flat/274260624/;Москва;sale;flat;-1;-1;-1;202.0;58361497;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
Времена года;https://www.cian.ru/sale/flat/285865046/;Москва;sale;flat;15;15;3;216.5;230000000;Мещанский;Цветной бульвар;Кузнецкий мост;Легенда Цветного
Группа Родина;https://www.cian.ru/sale/flat/285606939/;Москва;sale;flat;12;21;3;89.5;46310400;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
Kalinka Group;https://www.cian.ru/sale/flat/284181848/;Москва;sale;flat;6;14;3;156.5;340000000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
MR Group;https://www.cian.ru/sale/flat/268828562/;Москва;sale;flat;-1;-1;-1;202.0;65924985;Раменки;1-й Сетуньский проезд;Лужники;Hide
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/287951288/;Москва;sale;flat;6;41;3;84.0;39900000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Sminex-Интеко;https://www.cian.ru/sale/flat/281050892/;Москва;sale;flat;2;14;3;142.1;227360000;Якиманка;;Третьяковская;Лаврушинский ЖК
BARNES International Realty;https://www.cian.ru/sale/flat/282383634/;Москва;sale;flat;6;8;3;142.8;220000000;Якиманка;Софийская набережная;Новокузнецкая;Софийский
VESPER;https://www.cian.ru/sale/flat/280806032/;Москва;sale;flat;-1;-1;-1;202.0;161160170;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
White and Broughton;https://www.cian.ru/sale/flat/275895957/;Москва;sale;flat;37;41;3;82.2;55000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Absolute Premium;https://www.cian.ru/sale/flat/285441890/;Москва;sale;flat;12;17;3;122.2;95802000;Хамовники;;Воробьёвы горы;Коллекция Лужники ЖК
ID 85604823;https://www.cian.ru/sale/flat/287878245/;Москва;sale;flat;4;53;3;80.0;35000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Пионер;https://www.cian.ru/sale/flat/279362240/;Москва;sale;flat;5;11;3;126.1;88843755;Даниловский;Дербеневская;Павелецкая;OPUS
Whitewill;https://www.cian.ru/sale/flat/288170848/;Москва;sale;flat;13;37;3;66.3;47000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Forma;https://www.cian.ru/sale/flat/284059813/;Москва;sale;flat;-1;-1;-1;202.0;47678822;Пресненский;к1.1;Белорусская;Репаблик ЖК
White and Broughton;https://www.cian.ru/sale/flat/285103616/;Москва;sale;flat;3;41;3;90.9;54999000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Capital Group;https://www.cian.ru/sale/flat/286955472/;Москва;sale;flat;3;5;3;149.6;355243376;Якиманка;Софийская набережная;Александровский сад;Золотой
ID 254498;https://www.cian.ru/sale/flat/277916287/;Москва;sale;flat;2;14;3;75.7;23800000;Марьина роща;Складочная;Савёловская;Шереметьевский
Sminex-Интеко;https://www.cian.ru/sale/flat/281896679/;Москва;sale;flat;2;5;3;88.49;172800000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
ID 49198564;https://www.cian.ru/sale/flat/288276891/;Москва;sale;flat;2;12;3;63.9;23500000;Тверской;Бутырский Вал;Белорусская;
Мангазея;https://www.cian.ru/sale/flat/288319682/;Москва;sale;flat;16;21;3;98.9;42333156;Щукино;Щукинская;Стрешнево;Интонация
Константин Дергачев;https://www.cian.ru/sale/flat/263031076/;Москва;sale;flat;2;12;3;58.4;16300000;Алексеевский;Новоалексеевская;Алексеевская;
Логос;https://www.cian.ru/sale/flat/286009897/;Москва;sale;flat;8;13;3;102.8;51473208;Даниловский;Подольское шоссе;Тульская;Logos
ID 103388794;https://www.cian.ru/sale/flat/287858309/;Москва;sale;flat;3;4;3;73.2;68880000;Басманный;Подсосенский переулок;Курская;Резиденция Чистые Пруды
ASTERUS;https://www.cian.ru/sale/flat/285710242/;Москва;sale;flat;8;25;3;87.36;32258990;Покровское-Стрешнево;;Спартак;Алиа ЖК
