author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
АНБИС;https://www.cian.ru/sale/flat/283983423/;Москва;sale;flat;22;22;3;112.6;42000000;Раменки;Пырьева;Минская;
АЭРОБУС;https://www.cian.ru/sale/flat/285243489/;Москва;sale;flat;19;34;3;120.0;43900000;Аэропорт;Кочновский проезд;Гражданская;Аэробус
Century 21 Street Realty;https://www.cian.ru/sale/flat/285885387/;Москва;sale;flat;6;13;3;105.0;44500000;Кунцево;Молодогвардейская;Кунцевская;
Chase R.E.S.;https://www.cian.ru/sale/flat/281046144/;Москва;sale;flat;6;23;3;109.0;44999000;Хорошевский;Викторенко;ЦСКА;Прайм Тайм
Point Estate Город;https://www.cian.ru/sale/flat/288226185/;Москва;sale;flat;14;18;3;108.0;50000000;Марьина роща;Октябрьский переулок;Достоевская;
BELFORT;https://www.cian.ru/sale/flat/287965315/;Москва;sale;flat;3;6;3;106.0;54000000;Замоскворечье;Садовническая набережная;Новокузнецкая;BALCHUG VIEWPOINT
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287679904/;Москва;sale;flat;5;5;3;125.7;56000000;Тверской;1-я Брестская;Белорусская;
Century 21 Level;https://www.cian.ru/sale/flat/284297221/;Москва;sale;flat;13;17;3;115.0;58990000;Тверской;Тихвинская;Савёловская;Тихвинская усадьба
Century 21 Level;https://www.cian.ru/sale/flat/288037287/;Москва;sale;flat;7;24;3;115.0;59900000;Раменки;Раменки;Мичуринский проспект;
MHEstate;https://www.cian.ru/sale/flat/281878139/;Москва;sale;flat;5;6;3;100.0;59999999;Арбат;Новый Арбат;Смоленская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286620185/;Москва;sale;flat;5;6;3;78.1;60515400;Тверской;1-я Тверская-Ямская;Маяковская;
Винидиктов и Партнеры;https://www.cian.ru/sale/flat/284244672/;Москва;sale;flat;3;14;3;130.0;62000000;Марьина роща;Октябрьский переулок;Достоевская;
АЭРОБУС;https://www.cian.ru/sale/flat/281152344/;Москва;sale;flat;33;34;3;156.0;65000000;Аэропорт;Кочновский проезд;Гражданская;Аэробус
;https://www.cian.ru/sale/flat/282960317/;Москва;sale;flat;7;23;3;104.3;67550000;Пресненский;2-я Черногрязская;Улица 1905 года;ONEST
Капиталъ-Недвижимость;https://www.cian.ru/sale/flat/285319421/;Москва;sale;flat;6;9;3;92.0;67650000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
Point Estate Город;https://www.cian.ru/sale/flat/280422646/;Москва;sale;flat;12;18;3;118.0;71400000;Красносельский;Басманный переулок;Комсомольская;Басманный 5
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287881174/;Москва;sale;flat;5;7;3;80.0;73535114;Пресненский;Большой Патриарший переулок;Пушкинская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285080425/;Москва;sale;flat;5;5;3;174.6;79000000;Академический;Дмитрия Ульянова;Академическая;
Времена года;https://www.cian.ru/sale/flat/286817017/;Москва;sale;flat;3;14;3;134.5;81900000;Замоскворечье;Мытная;Добрынинская;Английский квартал
ID 413522;https://www.cian.ru/sale/flat/284750350/;Москва;sale;flat;3;14;3;134.5;81900000;Замоскворечье;Мытная;Добрынинская;Английский квартал
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/280097819/;Москва;sale;flat;2;9;3;86.0;83000000;Таганский;Серебряническая набережная;Китай-город;Титул на Серебрянической
NIKA ESTATE;https://www.cian.ru/sale/flat/286487864/;Москва;sale;flat;5;7;3;66.4;86300000;Пресненский;Никитский бульвар;Арбатская;
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/287673673/;Москва;sale;flat;32;44;3;145.9;87540000;Раменки;Мосфильмовская;Ломоносовский проспект;Воробьевы Горы
KR Properties;https://www.cian.ru/sale/flat/282239503/;Москва;sale;flat;7;15;3;100.97;88480011;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Gethome;https://www.cian.ru/sale/flat/274254959/;Москва;sale;flat;3;13;3;119.0;88000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Bespoke Estate;https://www.cian.ru/sale/flat/288052674/;Москва;sale;flat;4;4;3;110.0;88755920;Хамовники;Гагаринский переулок;Смоленская;
Whitewill;https://www.cian.ru/sale/flat/285162997/;Москва;sale;flat;15;21;3;120.0;95000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Ramenky Realty;https://www.cian.ru/sale/flat/282488279/;Москва;sale;flat;16;21;3;90.69;94500000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
Gethome;https://www.cian.ru/sale/flat/258594922/;Москва;sale;flat;3;13;3;110.0;97500000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Kalinka Group;https://www.cian.ru/sale/flat/262615157/;Москва;sale;flat;4;4;3;224.7;98000000;Пресненский;Большой Козихинский переулок;Пушкинская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/282625583/;Москва;sale;flat;13;20;3;93.0;100000000;Пресненский;Мантулинская;Деловой центр;City Park
Whitewill;https://www.cian.ru/sale/flat/286140881/;Москва;sale;flat;69;79;3;134.6;110000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Ramenky Realty;https://www.cian.ru/sale/flat/274538877/;Москва;sale;flat;6;21;3;112.5;111000000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/288034769/;Москва;sale;flat;7;10;3;178.0;118000000;Пресненский;Климашкина;Улица 1905 года;Панорама
RMRealty;https://www.cian.ru/sale/flat/285952526/;Москва;sale;flat;2;8;3;92.0;129000000;Якиманка;Большая Полянка;Полянка;Cloud Nine
Apple Real Estate;https://www.cian.ru/sale/flat/281046753/;Москва;sale;flat;19;20;3;161.7;135000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
Contact Real Estate;https://www.cian.ru/sale/flat/282314712/;Москва;sale;flat;10;15;3;150.8;135000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Kalinka Group;https://www.cian.ru/sale/flat/284202233/;Москва;sale;flat;20;21;3;181.2;153305680;Кунцево;Академика Павлова;Молодёжная;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/288324713/;Москва;sale;flat;1;7;3;173.8;160000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
BOYKOV Company;https://www.cian.ru/sale/flat/287949715/;Москва;sale;flat;4;13;3;103.0;169443120;Хамовники;Ефремова;Спортивная;Садовые кварталы
Whitewill;https://www.cian.ru/sale/flat/287101789/;Москва;sale;flat;67;79;3;146.0;170000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Century 21 Premium Property;https://www.cian.ru/sale/flat/284047364/;Москва;sale;flat;2;6;3;126.0;215000000;Хамовники;переулок Хилков;Парк Культуры;Особняк в Хилковом переулке
Kalinka Group;https://www.cian.ru/sale/flat/286624032/;Москва;sale;flat;3;6;3;140.2;231330000;Якиманка;Большая Полянка;Полянка;Cloud Nine
АБ Риэлти;https://www.cian.ru/sale/flat/284256512/;Москва;sale;flat;11;12;3;254.0;282405200;Пресненский;Шведский тупик;Тверская;
BELFORT;https://www.cian.ru/sale/flat/283046918/;Москва;sale;flat;2;8;3;132.6;322748800;Пресненский;Богословский переулок;Пушкинская;Сытинский
Estes;https://www.cian.ru/sale/flat/287451786/;Москва;sale;flat;5;16;3;85.0;22890000;Зюзино;Одесская;Каховская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287721853/;Москва;sale;flat;8;8;3;86.0;27500000;Алексеевский;проспект Мира;Алексеевская;Парк Мира
ZAPAD REALTY - офис Маршала Жукова;https://www.cian.ru/sale/flat/286726946/;Москва;sale;flat;3;22;3;89.4;30000000;Филевский парк;Багратионовский проезд;Фили;Filicity
Estes;https://www.cian.ru/sale/flat/287966998/;Москва;sale;flat;10;28;3;83.0;36499000;Даниловский;Дубининская;Павелецкая;Павелецкая сити
Whitewill;https://www.cian.ru/sale/flat/285096594/;Москва;sale;flat;29;40;3;80.0;42900000;Обручевский;Профсоюзная;Новые Черёмушки;Дирижабль
Группа Эталон;https://www.cian.ru/sale/flat/283964378/;Москва;sale;flat;3;19;3;102.6;47934164;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
Основа;https://www.cian.ru/sale/flat/286250422/;Москва;sale;flat;-1;-1;-1;202.0;51758000;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
ID 21796040;https://www.cian.ru/sale/flat/287686649/;Москва;sale;flat;14;57;3;130.0;62990000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
MERSI;https://www.cian.ru/sale/flat/284246311/;Москва;sale;flat;16;16;3;85.6;65000000;Хамовники;Малый Власьевский переулок;Смоленская;
PEOPLE;https://www.cian.ru/sale/flat/287969396/;Москва;sale;flat;12;17;3;72.71;64900000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
Point Estate Город;https://www.cian.ru/sale/flat/279461367/;Москва;sale;flat;19;22;3;115.0;65000000;Крылатское;Крылатские Холмы;Крылатское;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/266201161/;Москва;sale;flat;6;16;3;116.6;70000000;Хамовники;Ружейный переулок;Смоленская;Смоленская Застава
PEOPLE;https://www.cian.ru/sale/flat/288321977/;Москва;sale;flat;5;13;3;82.0;77000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/198782509/;Москва;sale;flat;4;4;3;110.0;88755920;Хамовники;Гагаринский переулок;Смоленская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/283955759/;Москва;sale;flat;3;8;3;100.5;95163089;Красносельский;Милютинский переулок;Лубянка;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/202436594/;Москва;sale;flat;3;10;3;110.0;98000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/221598043/;Москва;sale;flat;9;12;3;147.0;112000000;Хамовники;переулок Сивцев Вражек;Кропоткинская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/273848978/;Москва;sale;flat;6;7;3;93.0;125000000;Арбат;1-й Смоленский переулок;Смоленская;Smolensky De Luxe
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/274447792/;Москва;sale;flat;5;8;3;123.3;132500000;Таганский;Тессинский переулок;Китай-город;
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/288059994/;Москва;sale;flat;4;8;3;135.0;140000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;Новая Остоженка
PEOPLE;https://www.cian.ru/sale/flat/288040097/;Москва;sale;flat;12;21;3;110.8;142000000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
Whitewill;https://www.cian.ru/sale/flat/286809469/;Москва;sale;flat;7;8;3;169.0;175000000;Раменки;Минская;Минская;Снегири Эко
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/278539784/;Москва;sale;flat;3;6;3;118.9;195000000;Хамовники;Бутиковский переулок;Парк Культуры;Коппер Хаус
Level Group;https://www.cian.ru/sale/flat/287990118/;Москва;sale;flat;2;6;3;137.5;216389906;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/284312283/;Москва;sale;flat;2;8;3;195.0;230000000;Якиманка;Большая Полянка;Полянка;Cloud Nine
Whitewill;https://www.cian.ru/sale/flat/285859828/;Москва;sale;flat;11;11;3;254.0;282405200;Пресненский;Шведский тупик;Тверская;
ID 13020215;https://www.cian.ru/sale/flat/287904693/;Москва;sale;flat;2;3;3;67.0;14200000;Гольяново;Черницынский проезд;Щёлковская;
ТАНДЕМ;https://www.cian.ru/sale/flat/287678835/;Москва;sale;flat;7;12;3;85.0;22000000;Марьино;Люблинская;Марьино;
ПИК;https://www.cian.ru/sale/flat/284914724/;Москва;sale;flat;33;33;3;72.0;22728951;Бутырский;к2.4;Бутырская;Руставели 14 ЖК
Bespoke Estate;https://www.cian.ru/sale/flat/287451961/;Москва;sale;flat;21;41;3;72.6;25900000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Century 21 Level;https://www.cian.ru/sale/flat/283326074/;Москва;sale;flat;4;22;3;90.0;31000000;Филевский парк;Багратионовский проезд;Фили;Filicity
Whitewill;https://www.cian.ru/sale/flat/287877497/;Москва;sale;flat;8;55;3;65.82;31000000;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Арт Риэлти;https://www.cian.ru/sale/flat/276791457/;Москва;sale;flat;17;27;3;90.4;33100000;Щукино;1-й Пехотный переулок;Стрешнево;Trend
NIKA ESTATE;https://www.cian.ru/sale/flat/287738376/;Москва;sale;flat;5;11;3;62.3;34500000;Басманный;Казакова;Курская;KAZAKOV Grand Loft
PEOPLE;https://www.cian.ru/sale/flat/285463469/;Москва;sale;flat;13;19;3;75.0;35000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Ramenky Realty;https://www.cian.ru/sale/flat/286980393/;Москва;sale;flat;7;13;3;92.2;45100000;Раменки;;Минская;Вест Гарден ЖК
PRIME;https://www.cian.ru/sale/flat/286552260/;Москва;sale;flat;2;14;3;70.0;49000000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Century 21 Premium Property;https://www.cian.ru/sale/flat/287671083/;Москва;sale;flat;10;17;3;106.0;50000000;Лефортово;проезд Невельского;Авиамоторная;Символ
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/287234627/;Москва;sale;flat;4;14;3;94.0;51500000;Раменки;Ломоносовский проспект;Университет;Квартал Шуваловский
PEOPLE;https://www.cian.ru/sale/flat/272806039/;Москва;sale;flat;27;43;3;105.0;51500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Арт Риэлти;https://www.cian.ru/sale/flat/288002768/;Москва;sale;flat;13;26;3;105.0;59900000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
Gethome;https://www.cian.ru/sale/flat/287827550/;Москва;sale;flat;12;20;3;76.0;64900000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
PEOPLE;https://www.cian.ru/sale/flat/275041054/;Москва;sale;flat;12;42;3;87.0;65250000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Времена года;https://www.cian.ru/sale/flat/268504051/;Москва;sale;flat;13;13;3;107.0;66600000;Замоскворечье;Мытная;Добрынинская;Английский квартал
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286797213/;Москва;sale;flat;4;17;3;57.7;68000000;Пресненский;Мантулинская;Деловой центр;City Park
SKYEST;https://www.cian.ru/sale/flat/282314866/;Москва;sale;flat;5;21;3;89.0;69900000;Пресненский;Мантулинская;Выставочная;City Park
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/280117265/;Москва;sale;flat;11;57;3;135.0;74000000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/283325498/;Москва;sale;flat;5;6;3;96.0;89107256;Пресненский;Тверской бульвар;Пушкинская;
Времена года;https://www.cian.ru/sale/flat/286712020/;Москва;sale;flat;3;11;3;118.71;107000000;Хамовники;Усачева;Спортивная;Садовые кварталы
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/268525423/;Москва;sale;flat;2;7;3;186.0;186000000;Хамовники;1-й Зачатьевский переулок;Парк Культуры;Новая Остоженка
Century 21 Premium Property;https://www.cian.ru/sale/flat/284017557/;Москва;sale;flat;3;6;3;162.0;290000000;Хамовники;переулок Хилков;Парк Культуры;Особняк в Хилковом переулке
ID 102936539;https://www.cian.ru/sale/flat/288380799/;Москва;sale;flat;11;16;3;74.4;18800000;Косино-Ухтомский;Святоозерская;Лухмановская;
Homeapp;https://www.cian.ru/sale/flat/284897174/;Москва;sale;flat;4;11;3;73.3;24500000;;;Рассказовка;
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/284966790/;Москва;sale;flat;9;29;3;79.5;27000000;Лефортово;Крузенштерна;;Символ
Whitewill;https://www.cian.ru/sale/flat/280735082/;Москва;sale;flat;8;11;3;55.3;29000000;Басманный;Казакова;Курская;KAZAKOV Grand Loft
MERSI;https://www.cian.ru/sale/flat/287327981/;Москва;sale;flat;25;36;3;77.0;31500000;Хорошево-Мневники;Шелепихинская набережная;Хорошёво;FreeDOM
MR Group;https://www.cian.ru/sale/flat/288221441/;Москва;sale;flat;6;43;3;85.13;32040277;Савеловский;2-я Хуторская;Дмитровская;SYMPHONY 34
Навигатор недвижимости;https://www.cian.ru/sale/flat/279682186/;Москва;sale;flat;15;28;3;90.0;32500000;Филевский парк;Береговой проезд;Фили;мой адрес На Береговом
Этажи Москва;https://www.cian.ru/sale/flat/288232898/;Москва;sale;flat;19;23;3;92.9;34500000;Бутырский;Фонвизина;Фонвизинская;
Realty Point - Точка недвижимости;https://www.cian.ru/sale/flat/282347345/;Москва;sale;flat;18;25;3;80.8;34500000;Савеловский;Юннатов;Гражданская;Петровский парк
GloraX;https://www.cian.ru/sale/flat/277738187/;Москва;sale;flat;6;21;3;91.13;39839999;Беговой;1-я Ямского Поля;Белорусская;GloraX Premium Белорусская
Bespoke Estate;https://www.cian.ru/sale/flat/285932765/;Москва;sale;flat;3;15;3;106.0;40000000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
ССК Риэлти;https://www.cian.ru/sale/flat/288004569/;Москва;sale;flat;22;23;3;99.1;42500000;Крылатское;Рублевское шоссе;Крылатское;Крылатский
ZAPAD REALTY - офис Маршала Жукова;https://www.cian.ru/sale/flat/280102571/;Москва;sale;flat;2;19;3;96.0;45900000;Кунцево;Рублевское шоссе;Молодёжная;Vander Park
Apple Real Estate;https://www.cian.ru/sale/flat/282766314/;Москва;sale;flat;5;21;3;137.0;50000000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Chase R.E.S.;https://www.cian.ru/sale/flat/281299861/;Москва;sale;flat;22;59;3;91.0;53000000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
Whitewill;https://www.cian.ru/sale/flat/279147972/;Москва;sale;flat;3;9;3;74.0;55000000;Таганский;Серебряническая набережная;Китай-город;Титул на Серебрянической
Ramenky Realty;https://www.cian.ru/sale/flat/275303172/;Москва;sale;flat;12;17;3;72.71;64999900;Пресненский;Сергея Макеева;Беговая;RedSide
Apple Real Estate;https://www.cian.ru/sale/flat/284658959/;Москва;sale;flat;6;12;3;121.0;67000000;Мещанский;Протопоповский переулок;Проспект Мира;
Gethome;https://www.cian.ru/sale/flat/263655965/;Москва;sale;flat;17;25;3;116.0;68000000;Филевский парк;Береговой проезд;Фили;Фили Град
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/273904525/;Москва;sale;flat;8;22;3;139.16;82500000;Донской;Вавилова;Ленинский проспект;Нескучный сад
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286051543/;Москва;sale;flat;11;20;3;92.7;82000000;Пресненский;Мантулинская;Выставочная;City Park
MHEstate;https://www.cian.ru/sale/flat/284849837/;Москва;sale;flat;3;6;3;112.0;84999000;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/283039186/;Москва;sale;flat;2;16;3;125.1;93000000;Раменки;Воробьевское шоссе;;Воробьёв Дом
BELFORT;https://www.cian.ru/sale/flat/283049224/;Москва;sale;flat;5;7;3;110.5;105000000;Арбат;1-й Смоленский переулок;Смоленская;Smolensky De Luxe
Premium Realty;https://www.cian.ru/sale/flat/288001482/;Москва;sale;flat;8;8;3;108.7;108000000;Хамовники;Усачева;Спортивная;Садовые кварталы
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/287506209/;Москва;sale;flat;5;13;3;150.5;165550000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/274705909/;Москва;sale;flat;14;16;3;192.0;182400000;Арбат;Новый Арбат;Смоленская;Новый Арбат
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/286714948/;Москва;sale;flat;8;11;3;138.6;203331744;Хамовники;Усачева;Фрунзенская;Фьюжн парк
ID 291631;https://www.cian.ru/sale/flat/285465076/;Москва;sale;flat;2;22;3;76.0;15500000;Алтуфьевский;Алтуфьевское шоссе;Бибирево;
ПИК;https://www.cian.ru/sale/flat/287564448/;Москва;sale;flat;30;32;3;71.3;16809600;Северное Медведково;к1.3;Медведково;Полар ЖК
Д-Инвест;https://www.cian.ru/sale/flat/282665391/;Москва;sale;flat;2;18;3;75.0;17100000;Останкинский;;Ботанический сад;Легендарный квартал ЖК
ЦеНтр ПИК;https://www.cian.ru/sale/flat/286592999/;Москва;sale;flat;4;14;3;63.1;19200000;Войковский;Зои и Александра Космодемьянских;Войковская;
Whitewill;https://www.cian.ru/sale/flat/286850576/;Москва;sale;flat;5;22;3;58.0;22500000;Хорошевский;Зорге;Полежаевская;Зорге 9
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288366381/;Москва;sale;flat;28;43;3;88.94;22800000;Покровское-Стрешнево;;Трикотажная;Скай Гарден ЖК
Apple Real Estate;https://www.cian.ru/sale/flat/288078361/;Москва;sale;flat;2;8;3;75.1;26000000;Ломоносовский;Ленинский проспект;Университет;
Whitewill;https://www.cian.ru/sale/flat/287031003/;Москва;sale;flat;9;9;3;68.0;26500000;Беговой;Ленинградский проспект;Петровский Парк;Квартал апартаментов Искра-Парк
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288284996/;Москва;sale;flat;2;31;3;66.4;30500000;Филевский парк;Багратионовский проезд;Фили;Фили Град
MERSI;https://www.cian.ru/sale/flat/288255632/;Москва;sale;flat;13;28;3;97.1;31000000;Можайский;Можайское шоссе;Рабочий посёлок;
Century 21 Street Realty;https://www.cian.ru/sale/flat/287984551/;Москва;sale;flat;2;11;3;86.0;32000000;Левобережный;Ленинградское шоссе;Беломорская;Aquatoria
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288284925/;Москва;sale;flat;5;6;3;72.5;32000000;Тверской;3-я Тверская-Ямская;Маяковская;
Bespoke Estate;https://www.cian.ru/sale/flat/287865286/;Москва;sale;flat;19;21;3;77.0;32274880;Хорошево-Мневники;Карамышевская набережная;Народное Ополчение;
Estes;https://www.cian.ru/sale/flat/286846193/;Москва;sale;flat;11;19;3;99.0;40000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
PEOPLE;https://www.cian.ru/sale/flat/288256256/;Москва;sale;flat;22;44;3;66.7;42000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288284866/;Москва;sale;flat;33;48;3;113.8;42100000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
PEOPLE;https://www.cian.ru/sale/flat/282587349/;Москва;sale;flat;12;44;3;67.0;43000000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Century 21 Premium Property;https://www.cian.ru/sale/flat/284189545/;Москва;sale;flat;27;28;3;110.1;45000000;Лефортово;проезд Невельского;Авиамоторная;Символ
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/282919063/;Москва;sale;flat;19;21;3;118.0;47950000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Chase R.E.S.;https://www.cian.ru/sale/flat/288110173/;Москва;sale;flat;2;24;3;110.0;49990000;Филевский парк;2-я Филевская;Филёвский парк;ФилиЧета
Estes;https://www.cian.ru/sale/flat/281378726/;Москва;sale;flat;8;17;3;115.1;50900000;Басманный;Большая Почтовая;;Резиденции Архитекторов
Арт Риэлти;https://www.cian.ru/sale/flat/285315783/;Москва;sale;flat;17;19;3;90.0;51250000;Кунцево;Рублевское шоссе;Молодёжная;Vander Park
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/274697492/;Москва;sale;flat;12;43;3;100.0;58800000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
PEOPLE;https://www.cian.ru/sale/flat/277989852/;Москва;sale;flat;9;9;3;106.4;58670000;Даниловский;Архитектора Щусева;ЗИЛ;ЗИЛАРТ
Verges of estate;https://www.cian.ru/sale/flat/268018064/;Москва;sale;flat;11;31;3;146.0;59000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
ЛИДЕР Риэлти - офис Динамо;https://www.cian.ru/sale/flat/286276578/;Москва;sale;flat;23;41;3;82.0;65000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
