author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/282540627/;Москва;sale;flat;9;15;3;97.0;97000000;Хамовники;Усачева;;Садовые кварталы
Группа Эталон;https://www.cian.ru/sale/flat/286936775/;Москва;sale;flat;4;19;3;100.4;48418535;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
MHEstate;https://www.cian.ru/sale/flat/288294047/;Москва;sale;flat;7;8;3;87.5;79900000;Тверской;Тверская;Охотный ряд;
Level Group;https://www.cian.ru/sale/flat/284889677/;Москва;sale;flat;-1;-1;-1;202.0;20113642;Печатники;;Кожуховская;Левел Южнопортовая ЖК
Kalinka Group;https://www.cian.ru/sale/flat/275924623/;Москва;sale;flat;16;20;3;92.0;85000000;Пресненский;Мантулинская;Деловой центр;City Park
Э.К. Девелопмент;https://www.cian.ru/sale/flat/266637638/;Москва;sale;flat;3;25;3;85.1;30721100;Хорошевский;Маргелова;Беговая;Авиатика
Contact Real Estate;https://www.cian.ru/sale/flat/279054433/;Москва;sale;flat;6;6;3;140.0;189000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Level Group;https://www.cian.ru/sale/flat/284890951/;Москва;sale;flat;-1;-1;-1;202.0;26692457;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
Ramenky Realty;https://www.cian.ru/sale/flat/280234936/;Москва;sale;flat;2;8;3;152.2;127000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Valartis Group;https://www.cian.ru/sale/flat/284404565/;Москва;sale;flat;5;8;3;129.5;103600000;Арбат;Арбат;Арбатская;Turandot Residences
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/286543268/;Москва;sale;flat;4;5;3;94.1;41000000;Басманный;Чаплыгина;Красные ворота;
;https://www.cian.ru/sale/flat/280125497/;Москва;sale;flat;2;3;3;197.0;137900000;Хорошево-Мневники;Таманская;Карамышевская;Берег столицы
BARNES International Realty;https://www.cian.ru/sale/flat/286709691/;Москва;sale;flat;7;7;3;125.0;54899000;Тверской;Тверская;Маяковская;
Valartis Group;https://www.cian.ru/sale/flat/274788015/;Москва;sale;flat;5;5;3;143.4;225138000;Арбат;Арбат;Смоленская;Artisan
ID 74438895;https://www.cian.ru/sale/flat/287286176/;Москва;sale;flat;15;43;3;60.1;20900000;Очаково-Матвеевское;Озерная;Мичуринский проспект;Level Мичуринский
Sminex-Интеко;https://www.cian.ru/sale/flat/287742640/;Москва;sale;flat;22;27;3;79.3;31570000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
ID 74438895;https://www.cian.ru/sale/flat/287260106/;Москва;sale;flat;1;34;3;63.6;21400000;Обручевский;Обручева;Калужская;Ever
Capital Group;https://www.cian.ru/sale/flat/287541128/;Москва;sale;flat;20;67;3;85.17;83410800;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/283329035/;Москва;sale;flat;2;8;3;150.2;179000000;Якиманка;Софийская набережная;Третьяковская;Софийский
MR Group;https://www.cian.ru/sale/flat/288075108/;Москва;sale;flat;4;16;3;80.7;104571060;Мещанский;;Сухаревская;Клубный дом Forum
Cristall Realty;https://www.cian.ru/sale/flat/288142681/;Москва;sale;flat;34;37;3;75.4;36900000;Раменки;Мосфильмовская;Аминьевская;
А101;https://www.cian.ru/sale/flat/279712827/;Москва;sale;flat;4;10;3;64.3;14104861;;;Улица Горчакова;Дзен-кварталы ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/282395516/;Москва;sale;flat;4;9;3;109.0;70000000;Тверской;Большой Каретный переулок;Цветной бульвар;Каретный плаза
TEKTA GROUP;https://www.cian.ru/sale/flat/287774516/;Москва;sale;flat;11;42;3;66.4;31194720;Котловка;;Нагорная;Энитео ЖК
TimeProperty;https://www.cian.ru/sale/flat/274137013/;Москва;sale;flat;16;43;3;83.7;33000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Центр-Инвест;https://www.cian.ru/sale/flat/288172228/;Москва;sale;flat;2;22;3;83.3;40408696;Красносельский;Большая Спасская;Площадь трёх вокзалов;Dialog
TimeProperty;https://www.cian.ru/sale/flat/278676686/;Москва;sale;flat;7;57;3;92.3;30400000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Hutton Development;https://www.cian.ru/sale/flat/282786907/;Москва;sale;flat;8;8;3;213.4;234740000;Таганский;Славянская площадь;Китай-город;LUMIN
PEOPLE;https://www.cian.ru/sale/flat/285138897/;Москва;sale;flat;2;19;3;99.0;59000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
А101;https://www.cian.ru/sale/flat/282405966/;Москва;sale;flat;16;16;3;72.1;17288018;;;Бульвар Адмирала Ушакова;
PEOPLE;https://www.cian.ru/sale/flat/268574588/;Москва;sale;flat;34;42;3;88.6;50990000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;
ФСК;https://www.cian.ru/sale/flat/287979617/;Москва;sale;flat;-1;-1;-1;202.0;20975868;Покровское-Стрешнево;Строительный проезд;Тушинская;Sky Garden
PEOPLE;https://www.cian.ru/sale/flat/286113674/;Москва;sale;flat;30;42;3;70.0;32700000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;
РГ-Девелопмент;https://www.cian.ru/sale/flat/284832105/;Москва;sale;flat;13;20;3;85.4;25184460;Головинский;Михалковская;Коптево;Михалковский
PEOPLE;https://www.cian.ru/sale/flat/275999093/;Москва;sale;flat;28;42;3;85.8;41200000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
;https://www.cian.ru/sale/flat/279140125/;Москва;sale;flat;18;23;3;124.8;103740000;Пресненский;;Улица 1905 года;Онест ЖК
PEOPLE;https://www.cian.ru/sale/flat/285797395/;Москва;sale;flat;2;19;3;80.3;49000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285438617/;Москва;sale;flat;14;17;3;88.0;18864619;;;Рассказовка;
Kalinka Group;https://www.cian.ru/sale/flat/277195067/;Москва;sale;flat;5;8;3;81.0;47000000;Пресненский;Никитский бульвар;Арбатская;
РГ-Девелопмент;https://www.cian.ru/sale/flat/280126642/;Москва;sale;flat;4;19;3;76.0;24928000;Савеловский;Старый Петровско-Разумовский проезд;Гражданская;Петровский парк II
Century 21 Premium Property;https://www.cian.ru/sale/flat/288407813/;Москва;sale;flat;10;19;3;70.0;47000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
COLDY;https://www.cian.ru/sale/flat/283963451/;Москва;sale;flat;6;16;3;84.07;24904476;Нижегородский;;Калитники;Н'айс Лофт ЖК
Century 21 Premium Property;https://www.cian.ru/sale/flat/285286412/;Москва;sale;flat;3;41;3;66.5;25500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Prime Life Development;https://www.cian.ru/sale/flat/286810850/;Москва;sale;flat;14;30;3;82.84;32579642;Нагатино-Садовники;Нагатинская;Нагатинская;1-й Нагатинский
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/274702304/;Москва;sale;flat;3;24;3;107.6;68500000;Беговой;Верхняя;Белорусская;Суббота
Optima Development;https://www.cian.ru/sale/flat/288377319/;Москва;sale;flat;18;41;3;84.2;50941000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Century 21 Premium Property;https://www.cian.ru/sale/flat/287489137/;Москва;sale;flat;16;24;3;80.0;32500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
ФСК;https://www.cian.ru/sale/flat/279103158/;Москва;sale;flat;-1;-1;-1;202.0;11356303;;;Тропарёво;
Century 21 Premium Property;https://www.cian.ru/sale/flat/280754504/;Москва;sale;flat;10;24;3;78.8;47900000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
;https://www.cian.ru/sale/flat/285445503/;Москва;sale;flat;23;23;3;58.8;14407081;Некрасовка;Маресьева;Некрасовка;Квартал Некрасовка
PEOPLE;https://www.cian.ru/sale/flat/283563419/;Москва;sale;flat;9;22;3;132.0;75000000;Раменки;Ломоносовский проспект;Университет;Dominion
Level Group;https://www.cian.ru/sale/flat/287639349/;Москва;sale;flat;-1;-1;-1;202.0;14933295;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
ID 486432;https://www.cian.ru/sale/flat/258366632/;Москва;sale;flat;22;30;3;80.0;23800000;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
РГ-Девелопмент;https://www.cian.ru/sale/flat/282786138/;Москва;sale;flat;5;30;3;81.2;19812800;Чертаново Южное;;Аннино;Варшавские Ворота ЖК
Екатерина Абдулмянова;https://www.cian.ru/sale/flat/279312594/;Москва;sale;flat;6;8;3;237.0;230000000;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
Level Group;https://www.cian.ru/sale/flat/286107197/;Москва;sale;flat;-1;-1;-1;202.0;32944769;Басманный;Большая Почтовая;Электрозаводская;Level Бауманская
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/287555026/;Москва;sale;flat;2;8;3;141.5;95000000;Якиманка;Софийская набережная;Третьяковская;Софийский
КОРТРОС;https://www.cian.ru/sale/flat/243146355/;Москва;sale;flat;4;14;3;92.61;37229220;Пресненский;;Шелепиха;Хедлайнер ЖК
Premium Moscow;https://www.cian.ru/sale/flat/282633458/;Москва;sale;flat;6;12;3;166.4;164000000;Хамовники;Малая Пироговская;Спортивная;Barrin House
MR Group;https://www.cian.ru/sale/flat/285040915/;Москва;sale;flat;20;20;3;77.5;25178823;Сокол;шоссе Волоколамское (дублер);Трикотажная;City Bay
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/275982266/;Москва;sale;flat;10;40;3;136.1;75000000;Раменки;Мосфильмовская;Парк Победы;Воробьевы Горы
Ташир;https://www.cian.ru/sale/flat/271161261/;Москва;sale;flat;10;21;3;90.2;29594620;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
Kalinka Group;https://www.cian.ru/sale/flat/285822350/;Москва;sale;flat;15;51;3;76.0;52000000;Раменки;Мичуринский проспект;Раменки;
Группа Эталон;https://www.cian.ru/sale/flat/283964622/;Москва;sale;flat;3;35;3;81.6;31030711;Даниловский;;Технопарк;Нагатино Ай-Ленд ЖК
ID 413522;https://www.cian.ru/sale/flat/279493537/;Москва;sale;flat;20;21;3;80.7;61800000;Пресненский;Мантулинская;Деловой центр;City Park
Ташир;https://www.cian.ru/sale/flat/274701189/;Москва;sale;flat;10;17;3;66.2;34351180;Раменки;;;Легаси ЖК
Cristall Realty;https://www.cian.ru/sale/flat/287257855/;Москва;sale;flat;9;9;3;83.1;26500000;Красносельский;Краснопрудная;Комсомольская;
ZIGGURAT;https://www.cian.ru/sale/flat/273866033/;Москва;sale;flat;4;8;3;110.02;73536488;Замоскворечье;Щипок;Серпуховская;Vernissage (Апартаменты премиум-класса)
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/288315685/;Москва;sale;flat;4;14;3;94.0;55000000;Тверской;Воротниковский переулок;Тверская;
KR Properties;https://www.cian.ru/sale/flat/286422218/;Москва;sale;flat;3;15;3;116.57;98186911;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Павел Карнюшкин;https://www.cian.ru/sale/flat/287573983/;Москва;sale;flat;4;12;3;65.4;16500000;Отрадное;Отрадная;Отрадное;
Level Group;https://www.cian.ru/sale/flat/287276967/;Москва;sale;flat;3;6;3;146.6;232338099;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
Место;https://www.cian.ru/sale/flat/286434730/;Москва;sale;flat;18;54;3;91.7;30900000;Савеловский;2-я Хуторская;Дмитровская;SYMPHONY 34
ФСК;https://www.cian.ru/sale/flat/285511040/;Москва;sale;flat;4;22;3;46.1;12522468;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Движение.Тушино
АБ Риэлти;https://www.cian.ru/sale/flat/279934690/;Москва;sale;flat;43;85;3;190.0;85000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Доходный дом;https://www.cian.ru/sale/flat/287419950/;Москва;sale;flat;2;23;3;73.9;22828525;Очаково-Матвеевское;;Озёрная;ОМ ЖК
Зиля Карамова;https://www.cian.ru/sale/flat/287689686/;Москва;sale;flat;9;24;3;86.0;54000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
КРОСТ;https://www.cian.ru/sale/flat/278559506/;Москва;sale;flat;3;21;3;107.3;26610400;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
Bespoke Estate;https://www.cian.ru/sale/flat/287539711/;Москва;sale;flat;7;34;3;108.0;69000000;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
КРОСТ;https://www.cian.ru/sale/flat/284913966/;Москва;sale;flat;18;26;3;81.4;32246610;Щукино;площадь Академика Курчатова;Октябрьское поле;Театральный квартал
PRIME;https://www.cian.ru/sale/flat/288317869/;Москва;sale;flat;13;23;3;111.0;69900000;Раменки;Мичуринский проспект;Раменки;Мичуринский
GloraX;https://www.cian.ru/sale/flat/277738307/;Москва;sale;flat;9;21;3;91.99;44719999;Беговой;1-я Ямского Поля;Белорусская;GloraX Premium Белорусская
Эмилия Короткова;https://www.cian.ru/sale/flat/288371241/;Москва;sale;flat;2;9;3;56.5;13900000;Орехово-Борисово Северное;Домодедовская;Домодедовская;
Абсолют Недвижимость;https://www.cian.ru/sale/flat/287504761/;Москва;sale;flat;9;19;3;82.3;15064604;;;Филатов Луг;
Kalinka Group;https://www.cian.ru/sale/flat/280559162/;Москва;sale;flat;13;15;3;81.0;56000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
А101;https://www.cian.ru/sale/flat/282670065/;Москва;sale;flat;14;14;3;55.2;16088885;;;Улица Скобелевская;
Kalinka Group;https://www.cian.ru/sale/flat/281233004/;Москва;sale;flat;3;14;3;138.9;236130000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
КРОСТ;https://www.cian.ru/sale/flat/287560859/;Москва;sale;flat;4;28;3;77.7;24630900;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
Cristall Realty;https://www.cian.ru/sale/flat/287257860/;Москва;sale;flat;36;51;3;85.5;50000000;Пресненский;Шмитовский проезд;Шелепиха;
Ташир;https://www.cian.ru/sale/flat/264100353/;Москва;sale;flat;16;32;3;123.9;47428920;Черемушки;Херсонская;Калужская;ONYX Deluxe
Arkhipov team;https://www.cian.ru/sale/flat/287363296/;Москва;sale;flat;3;17;3;97.0;19500000;;;Рассказовка;
А101;https://www.cian.ru/sale/flat/279343298/;Москва;sale;flat;7;9;3;60.2;11019523;;;Бунинская аллея;
Cristall Realty;https://www.cian.ru/sale/flat/287215833/;Москва;sale;flat;18;21;3;100.0;119500000;Пресненский;2-я Черногрязская;Выставочная;RedSide
КОРТРОС;https://www.cian.ru/sale/flat/284829663/;Москва;sale;flat;9;32;3;64.84;21000000;Останкинский;Годовикова;Телецентр;iLove
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/281601753/;Москва;sale;flat;6;8;3;236.2;230000000;Хамовники;переулок Хилков;Кропоткинская;Парк Палас
А101;https://www.cian.ru/sale/flat/287088730/;Москва;sale;flat;14;30;3;101.3;22412390;Южное Бутово;;Бунинская аллея;Южные Сады ЖК
Apple Real Estate;https://www.cian.ru/sale/flat/280512029/;Москва;sale;flat;32;44;3;88.0;52750000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Основа;https://www.cian.ru/sale/flat/286886324/;Москва;sale;flat;10;31;3;68.51;28431650;Марфино;;Улица Милашенкова;Вери ЖК
BY Moscow City;https://www.cian.ru/sale/flat/280467748/;Москва;sale;flat;33;78;3;98.0;64000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Минские холмы;https://www.cian.ru/sale/flat/288377064/;Москва;sale;flat;29;56;3;97.6;33463139;Раменки;;Минская;Вилл Тауэрс ЖК
Whitewill;https://www.cian.ru/sale/flat/287571923/;Москва;sale;flat;10;11;3;94.2;120000000;Пресненский;Мантулинская;Деловой центр;City Park
Звездный;https://www.cian.ru/sale/flat/274539004/;Москва;sale;flat;13;22;3;101.8;43627612;Останкинский;проспект Мира;ВДНХ;Сенатор
ID 103088105;https://www.cian.ru/sale/flat/288276339/;Москва;sale;flat;10;25;3;105.9;33000000;Солнцево;Солнцевский проспект;Солнцево;
Level Group;https://www.cian.ru/sale/flat/287277302/;Москва;sale;flat;2;4;3;77.7;130800184;Хамовники;Саввинская набережная;Киевская;Саввинская 17 от Level
BARNES International Realty;https://www.cian.ru/sale/flat/279688365/;Москва;sale;flat;49;52;3;76.5;42075000;Раменки;Мичуринский проспект;Раменки;
;https://www.cian.ru/sale/flat/258098593/;Москва;sale;flat;17;19;3;68.3;23511318;Нагатинский затон;;Коломенская;Ривер Парк ЖК
SKOLKOVO НЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/288180589/;Москва;sale;flat;46;51;3;62.0;39000000;Раменки;Мичуринский проспект;Раменки;
Sminex-Интеко;https://www.cian.ru/sale/flat/286447371/;Москва;sale;flat;4;28;3;64.17;27700000;Марфино;Академика Королева;Бутырская;Дом Достижение
BY Moscow City;https://www.cian.ru/sale/flat/281696626/;Москва;sale;flat;45;75;3;212.0;98000000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
Новые Ватутинки;https://www.cian.ru/sale/flat/282742740/;Москва;sale;flat;2;14;3;73.3;12167800;;;Ольховая;
Gethome;https://www.cian.ru/sale/flat/285799325/;Москва;sale;flat;29;33;3;192.0;169000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Новые Ватутинки;https://www.cian.ru/sale/flat/282708396/;Москва;sale;flat;8;8;3;70.9;14690480;;;Ольховая;
Whitewill;https://www.cian.ru/sale/flat/285339991/;Москва;sale;flat;9;29;3;118.0;55000000;Раменки;Мосфильмовская;Ломоносовский проспект;Мосфильмовская
Основа;https://www.cian.ru/sale/flat/286885744/;Москва;sale;flat;14;36;3;69.5;18257650;Ярославский;;Ростокино;Мираполис ЖК
BELFORT;https://www.cian.ru/sale/flat/287477766/;Москва;sale;flat;12;24;3;120.0;95000000;Беговой;Верхняя;Белорусская;Суббота
Д-Инвест;https://www.cian.ru/sale/flat/285419282/;Москва;sale;flat;16;18;3;74.4;18638100;Останкинский;;Ботанический сад;Легендарный квартал ЖК
Макспол Парк Культуры;https://www.cian.ru/sale/flat/288356933/;Москва;sale;flat;20;23;3;66.72;23500000;Москворечье-Сабурово;переулок 2-й Котляковский;Варшавская;LIFE Варшавская
Glincom;https://www.cian.ru/sale/flat/269046286/;Москва;sale;flat;5;8;3;79.9;31687000;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
Whitewill;https://www.cian.ru/sale/flat/287583603/;Москва;sale;flat;5;8;3;125.0;190000000;Красносельский;Костянский переулок;Сретенский бульвар;Клубный дом TURGENEV
МИЦ;https://www.cian.ru/sale/flat/286214773/;Москва;sale;flat;-1;-1;-1;1.0;19903960;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/280420033/;Москва;sale;flat;14;20;3;132.5;140000000;Гагаринский;Косыгина;Воробьёвы горы;Фамильный дом Воробьево
ПИК;https://www.cian.ru/sale/flat/280283793/;Москва;sale;flat;8;14;3;71.0;14281171;;;Саларьево;
RED;https://www.cian.ru/sale/flat/288366163/;Москва;sale;flat;7;11;3;85.0;29480000;Москворечье-Сабурово;переулок 2-й Котляковский;Кантемировская;LIFE Варшавская
Level Group;https://www.cian.ru/sale/flat/287906194/;Москва;sale;flat;-1;-1;-1;202.0;17241667;Печатники;;Кожуховская;Левел Южнопортовая ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/279163789/;Москва;sale;flat;4;14;3;93.8;55000000;Тверской;Воротниковский переулок;Пушкинская;
КРОСТ;https://www.cian.ru/sale/flat/276754506/;Москва;sale;flat;4;21;3;74.4;19790400;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
Apple Real Estate;https://www.cian.ru/sale/flat/284250525/;Москва;sale;flat;3;12;3;110.0;57500000;Тверской;Весковский тупик;Менделеевская;
Level Group;https://www.cian.ru/sale/flat/286272432/;Москва;sale;flat;-1;-1;-1;202.0;25502874;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
NIKA ESTATE;https://www.cian.ru/sale/flat/287475307/;Москва;sale;flat;17;21;3;95.0;110000000;Пресненский;Мантулинская;Улица 1905 года;City Park
MR Group;https://www.cian.ru/sale/flat/268526986/;Москва;sale;flat;-1;-1;-1;10.0;25448641;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
CENTURY 21;https://www.cian.ru/sale/flat/288313251/;Москва;sale;flat;11;17;3;72.1;16500000;Солнцево;Волынская;Солнцево;
TEKTA GROUP;https://www.cian.ru/sale/flat/284739855/;Москва;sale;flat;4;20;3;62.4;28304640;Даниловский;проспект Лихачева;Технопарк;Квартал на набережной NOW
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/286327475/;Москва;sale;flat;4;6;3;125.0;52000000;Красносельский;Милютинский переулок;Чистые пруды;
Forma;https://www.cian.ru/sale/flat/283996687/;Москва;sale;flat;-1;-1;-1;202.0;28657078;Аэропорт;Часовая;Красный Балтиец;SOUL
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/287695819/;Москва;sale;flat;3;14;3;110.0;57500000;Тверской;Весковский тупик;Менделеевская;
КРОСТ;https://www.cian.ru/sale/flat/267885729/;Москва;sale;flat;29;46;3;82.0;29028000;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
BARNES International Realty;https://www.cian.ru/sale/flat/282779308/;Москва;sale;flat;13;20;3;102.8;49000000;Хорошево-Мневники;Паршина;Октябрьское поле;Серебряный парк
Level Group;https://www.cian.ru/sale/flat/284889172/;Москва;sale;flat;-1;-1;-1;202.0;28960893;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
BELFORT;https://www.cian.ru/sale/flat/286174114/;Москва;sale;flat;15;21;3;90.0;109990000;Пресненский;Мантулинская;Деловой центр;City Park
ФСК;https://www.cian.ru/sale/flat/288331729/;Москва;sale;flat;-1;-1;-1;202.0;29248128;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
ID 67290524;https://www.cian.ru/sale/flat/287125492/;Москва;sale;flat;3;11;3;94.9;55000000;Пресненский;Глубокий переулок;Краснопресненская;
Пионер;https://www.cian.ru/sale/flat/288141775/;Москва;sale;flat;4;22;3;73.0;30707815;Марьина роща;Полковая;Савёловская;PRIDE
BARNES International Realty;https://www.cian.ru/sale/flat/272835821/;Москва;sale;flat;5;6;3;152.0;85000000;Очаково-Матвеевское;Староволынская;Минская;Ближняя дача
Пионер;https://www.cian.ru/sale/flat/288142144/;Москва;sale;flat;7;22;3;78.4;31829224;Марьина роща;Полковая;Савёловская;PRIDE
BARNES International Realty;https://www.cian.ru/sale/flat/285702150/;Москва;sale;flat;3;6;3;110.5;119000000;Пресненский;Большой Тишинский переулок;Улица 1905 года;Fantastic House
Э.К. Девелопмент;https://www.cian.ru/sale/flat/281306226/;Москва;sale;flat;24;25;3;85.8;33033000;Хорошевский;Маргелова;Беговая;Авиатика
Whitewill;https://www.cian.ru/sale/flat/280413582/;Москва;sale;flat;2;9;3;122.0;135000000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
Wainbridge;https://www.cian.ru/sale/flat/269680818/;Москва;sale;flat;16;20;3;67.34;33600000;Левобережный;;Беломорская;Акватория ЖК
Realty Point - Точка недвижимости;https://www.cian.ru/sale/flat/287828758/;Москва;sale;flat;16;42;3;62.6;23500000;Котловка;;Крымская;Энитео ЖК
Level Group;https://www.cian.ru/sale/flat/284916947/;Москва;sale;flat;-1;-1;-1;202.0;34213157;Академический;Профсоюзная;Академическая;Level Академическая
TimeProperty;https://www.cian.ru/sale/flat/279708703/;Москва;sale;flat;4;5;3;156.3;75000000;Пресненский;Столярный переулок;Улица 1905 года;Рассвет Loft-Studio
TEKTA GROUP;https://www.cian.ru/sale/flat/273591561/;Москва;sale;flat;11;15;3;56.8;34057280;Даниловский;проспект Лихачева;Технопарк;Квартал на набережной NOW
Ramenky Realty;https://www.cian.ru/sale/flat/286169663/;Москва;sale;flat;10;12;3;111.0;110000000;Раменки;Мосфильмовская;Парк Победы;Дом на Мосфильмовской
Level Group;https://www.cian.ru/sale/flat/284916952/;Москва;sale;flat;-1;-1;-1;202.0;34751347;Академический;Профсоюзная;Академическая;Level Академическая
City View;https://www.cian.ru/sale/flat/288259654/;Москва;sale;flat;35;78;3;94.0;60000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Forma;https://www.cian.ru/sale/flat/281305377/;Москва;sale;flat;8;20;3;87.02;35537575;Даниловский;Автозаводская;Тульская;FORST
PEOPLE;https://www.cian.ru/sale/flat/288417811/;Москва;sale;flat;5;8;3;112.0;198000000;Раменки;Мосфильмовская;Ломоносовский проспект;Вишневый сад
