author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
;https://www.cian.ru/sale/flat/280125504/;Москва;sale;flat;3;3;3;195.6;146700000;Хорошево-Мневники;Таманская;Карамышевская;Берег столицы
Contact Real Estate;https://www.cian.ru/sale/flat/287028834/;Москва;sale;flat;4;7;3;135.0;100000000;Пресненский;Калашный переулок;Арбатская;
;https://www.cian.ru/sale/flat/280125492/;Москва;sale;flat;1;3;3;203.1;172635000;Хорошево-Мневники;Таманская;Карамышевская;Берег столицы
Contact Real Estate;https://www.cian.ru/sale/flat/287028839/;Москва;sale;flat;4;7;3;135.0;100000000;Пресненский;Никитский бульвар;Арбатская;
Галс-Девелопмент;https://www.cian.ru/sale/flat/281159341/;Москва;sale;flat;5;6;3;113.42;175483424;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
PEOPLE;https://www.cian.ru/sale/flat/280931770/;Москва;sale;flat;2;8;3;126.0;121030800;Дорогомилово;Студенческая;Студенческая;Студенческая 20
Галс-Девелопмент;https://www.cian.ru/sale/flat/281605926/;Москва;sale;flat;5;6;3;122.27;189176144;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
EXCLUSIVE CITY;https://www.cian.ru/sale/flat/282858854/;Москва;sale;flat;40;79;3;123.7;80000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Sminex-Интеко;https://www.cian.ru/sale/flat/281686978/;Москва;sale;flat;3;6;3;123.8;235900000;Басманный;Потаповский переулок;Чистые пруды;Чистые Пруды
Premium Moscow;https://www.cian.ru/sale/flat/288306007/;Москва;sale;flat;10;14;3;107.11;94160000;Хамовники;Усачева;Спортивная;Садовые кварталы
Sminex-Интеко;https://www.cian.ru/sale/flat/281686967/;Москва;sale;flat;4;6;3;127.2;259580000;Басманный;Потаповский переулок;Чистые пруды;Чистые Пруды
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/285740105/;Москва;sale;flat;6;18;3;152.5;100000000;Дорогомилово;Дохтуровский переулок;Студенческая;Кутузовский
Экран;https://www.cian.ru/sale/flat/288206707/;Москва;sale;flat;4;7;3;117.16;269468000;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
Bespoke Estate;https://www.cian.ru/sale/flat/283171459/;Москва;sale;flat;14;26;3;78.0;59500000;Очаково-Матвеевское;Нежинская;Давыдково;Городские резиденции SPIRES
Галс-Девелопмент;https://www.cian.ru/sale/flat/280748941/;Москва;sale;flat;6;6;3;162.11;483412020;Замоскворечье;Космодамианская набережная;Новокузнецкая;Клубный дом Космо 4/22
ID 89134163;https://www.cian.ru/sale/flat/286712326/;Москва;sale;flat;22;25;3;82.0;18900000;;;Филатов Луг;
Sminex-Интеко;https://www.cian.ru/sale/flat/267703378/;Москва;sale;flat;9;14;3;68.8;37840000;Раменки;;Ломоносовский проспект;Вест Гарден ЖК
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/285226730/;Москва;sale;flat;4;13;3;119.4;80000000;Пресненский;Большая Грузинская;Баррикадная;
Sminex-Интеко;https://www.cian.ru/sale/flat/265095562/;Москва;sale;flat;13;14;3;67.3;38900000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Whitewill;https://www.cian.ru/sale/flat/283961625/;Москва;sale;flat;30;34;3;69.9;31000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Sminex-Интеко;https://www.cian.ru/sale/flat/275095576/;Москва;sale;flat;13;14;3;67.0;41410000;Раменки;;Минская;Вест Гарден ЖК
PROНЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/286631236/;Москва;sale;flat;9;12;3;78.3;12800000;;;Бунинская аллея;
Sminex-Интеко;https://www.cian.ru/sale/flat/272114731/;Москва;sale;flat;12;14;3;77.4;47990000;Раменки;;Минская;Вест Гарден ЖК
Apple Real Estate;https://www.cian.ru/sale/flat/286619115/;Москва;sale;flat;7;19;3;99.5;63000000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
А101;https://www.cian.ru/sale/flat/277903469/;Москва;sale;flat;12;16;3;59.8;11122808;;;Бунинская аллея;
BY Moscow City;https://www.cian.ru/sale/flat/284504059/;Москва;sale;flat;37;75;3;192.0;105000000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
ПИК;https://www.cian.ru/sale/flat/278638494/;Москва;sale;flat;7;33;3;72.2;16716936;Метрогородок;к1/2;Бульвар Рокоссовского;Открытый Парк ЖК
TROIKA ESTATE;https://www.cian.ru/sale/flat/272278989/;Москва;sale;flat;2;10;3;100.0;65000000;Тверской;Палиха;Менделеевская;Клубный дом Maison Rouge
Level Group;https://www.cian.ru/sale/flat/287990099/;Москва;sale;flat;-1;-1;-1;202.0;23658522;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/287785206/;Москва;sale;flat;8;15;3;119.5;155350000;Хамовники;Усачева;;Садовые кварталы
ФСК;https://www.cian.ru/sale/flat/282913329/;Москва;sale;flat;-1;-1;-1;202.0;24264054;Покровское-Стрешнево;Строительный проезд;Тушинская;Sky Garden
Monumental Group;https://www.cian.ru/sale/flat/287531293/;Москва;sale;flat;5;6;3;84.0;29000000;Пресненский;Звенигородское шоссе;Улица 1905 года;
Level Group;https://www.cian.ru/sale/flat/287753242/;Москва;sale;flat;-1;-1;-1;202.0;29335065;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
Cristall Realty;https://www.cian.ru/sale/flat/285390577/;Москва;sale;flat;13;26;3;76.0;44000000;Очаково-Матвеевское;Нежинская;Давыдково;Городские резиденции SPIRES
ФСК;https://www.cian.ru/sale/flat/280427887/;Москва;sale;flat;-1;-1;-1;-1;33264396;Хорошевский;Зорге;Зорге;Рихард
NIKA ESTATE;https://www.cian.ru/sale/flat/287722358/;Москва;sale;flat;7;14;3;95.0;94000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Главстрой;https://www.cian.ru/sale/flat/287784547/;Москва;sale;flat;3;26;3;91.1;38508607;Филевский парк;Береговой проезд;Фили;Береговой-2
BELFORT;https://www.cian.ru/sale/flat/287903962/;Москва;sale;flat;4;13;3;107.0;128800000;Хамовники;Усачева;Спортивная;Садовые кварталы
Forma;https://www.cian.ru/sale/flat/284059817/;Москва;sale;flat;-1;-1;-1;202.0;38813528;Пресненский;к1.1;Белорусская;Репаблик ЖК
Monumental Group;https://www.cian.ru/sale/flat/286004215/;Москва;sale;flat;5;12;3;77.2;41870000;Аэропорт;Петровско-Разумовская аллея;Петровский Парк;
494 УНР;https://www.cian.ru/sale/flat/284196387/;Москва;sale;flat;5;16;3;106.3;65693400;Сокольники;Матросская Тишина;Сокольники;Ренессанс
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/280805404/;Москва;sale;flat;6;10;3;101.6;90000000;Хамовники;Усачева;Фрунзенская;Фьюжн парк
Тауэрс;https://www.cian.ru/sale/flat/283393305/;Москва;sale;flat;65;78;3;81.5;70497500;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
ID 18386;https://www.cian.ru/sale/flat/286409587/;Москва;sale;flat;21;21;3;69.0;42990000;Беговой;Ленинградский проспект;Динамо;Царская площадь
Тауэрс;https://www.cian.ru/sale/flat/287749756/;Москва;sale;flat;64;66;3;84.7;79618000;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
Century 21 Premium Property;https://www.cian.ru/sale/flat/274749988/;Москва;sale;flat;2;25;3;103.6;39200000;Раменки;Лобачевского;Аминьевская;Событие
Тауэрс;https://www.cian.ru/sale/flat/287749833/;Москва;sale;flat;65;66;3;85.8;80652000;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
ID 17134371;https://www.cian.ru/sale/flat/279320788/;Москва;sale;flat;11;21;3;103.9;38443000;Сокольники;проезд Попов;Электрозаводская;
Сбербанк Капитал;https://www.cian.ru/sale/flat/288177352/;Москва;sale;flat;3;7;3;127.0;109213650;Якиманка;Софийская набережная;;Царев сад
Century 21 Premium Property;https://www.cian.ru/sale/flat/285706676/;Москва;sale;flat;6;25;3;88.4;35500000;Раменки;Янковского;Аминьевская;Событие
Сбербанк Капитал;https://www.cian.ru/sale/flat/288177351/;Москва;sale;flat;2;7;3;142.4;128579724;Якиманка;Софийская набережная;;Царев сад
Contact Real Estate;https://www.cian.ru/sale/flat/286820367/;Москва;sale;flat;27;55;3;88.23;33000000;Марьина роща;4-я Марьиной рощи;Марьина Роща;Mod
VESPER;https://www.cian.ru/sale/flat/270237534/;Москва;sale;flat;-1;-1;-1;202.0;133742400;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Времена года;https://www.cian.ru/sale/flat/283479397/;Москва;sale;flat;5;15;3;138.47;135000000;Хамовники;Усачева;Спортивная;Садовые кварталы
VESPER;https://www.cian.ru/sale/flat/262519746/;Москва;sale;flat;-1;-1;-1;202.0;144689490;Пресненский;Костикова;Улица 1905 года;Lucky
Kalinka Group;https://www.cian.ru/sale/flat/269945702/;Москва;sale;flat;2;7;3;123.0;216000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;Barkli Virgin House
Гардтекс;https://www.cian.ru/sale/flat/282397962/;Москва;sale;flat;4;9;3;104.4;161820000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
PEOPLE;https://www.cian.ru/sale/flat/286208064/;Москва;sale;flat;3;13;3;110.0;97850000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Сбербанк Капитал;https://www.cian.ru/sale/flat/288177382/;Москва;sale;flat;3;7;3;164.9;202782230;Якиманка;Софийская набережная;;Царев сад
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/281642517/;Москва;sale;flat;7;9;3;135.0;130000000;Замоскворечье;Бахрушина;Павелецкая;
Центр-Инвест;https://www.cian.ru/sale/flat/285691752/;Москва;sale;flat;5;7;3;161.09;214587827;Якиманка;переулок 2-й Хвостов;Полянка;Титул на Якиманке
PEOPLE;https://www.cian.ru/sale/flat/287210062/;Москва;sale;flat;3;13;3;119.2;88000000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Capital Group;https://www.cian.ru/sale/flat/286955461/;Москва;sale;flat;1;4;3;224.1;330301662;Якиманка;Софийская набережная;Александровский сад;Золотой
Whitewill;https://www.cian.ru/sale/flat/285691319/;Москва;sale;flat;8;16;3;102.1;76000000;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
Capital Group;https://www.cian.ru/sale/flat/286955466/;Москва;sale;flat;4;4;3;259.14;742675156;Якиманка;Софийская набережная;Александровский сад;Золотой
Contact Real Estate;https://www.cian.ru/sale/flat/282559741/;Москва;sale;flat;2;6;3;150.0;298542640;Хамовники;Бутиковский переулок;Парк Культуры;Бутиковский 5
КОРТРОС;https://www.cian.ru/sale/flat/272495514/;Москва;sale;flat;33;51;3;95.37;43774830;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Century 21 Premium Property;https://www.cian.ru/sale/flat/282946101/;Москва;sale;flat;5;25;3;90.5;37000000;Раменки;Янковского;Аминьевская;Событие
КОРТРОС;https://www.cian.ru/sale/flat/272495520/;Москва;sale;flat;36;51;3;95.5;44598500;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Century 21 Premium Property;https://www.cian.ru/sale/flat/284053879/;Москва;sale;flat;4;8;3;98.1;37500000;Раменки;Янковского;Аминьевская;Событие
Sminex-Интеко;https://www.cian.ru/sale/flat/267631012/;Москва;sale;flat;10;12;3;101.4;73720000;Раменки;проспект Генерала Дорохова;Минская;West Garden
Century 21 Premium Property;https://www.cian.ru/sale/flat/285553363/;Москва;sale;flat;9;25;3;103.3;40900000;Раменки;Янковского;Аминьевская;Событие
ПИК;https://www.cian.ru/sale/flat/285820890/;Москва;sale;flat;4;14;3;83.5;15443354;;;Саларьево;
Century 21 Premium Property;https://www.cian.ru/sale/flat/280035573/;Москва;sale;flat;21;25;3;113.5;48000000;Раменки;Лобачевского;Аминьевская;Событие
MR Group;https://www.cian.ru/sale/flat/263173861/;Москва;sale;flat;-1;-1;-1;202.0;32637915;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Century 21 Street Realty;https://www.cian.ru/sale/flat/284510375/;Москва;sale;flat;2;7;3;110.0;75000000;Замоскворечье;Садовническая;Новокузнецкая;BALCHUG RESIDENCE
Минские холмы;https://www.cian.ru/sale/flat/288377271/;Москва;sale;flat;2;52;3;109.1;34899307;Раменки;проспект Генерала Дорохова;Раменки;Will Towers
Century 21 Premium Property;https://www.cian.ru/sale/flat/276775007/;Москва;sale;flat;4;25;3;107.1;42000000;Раменки;Лобачевского;Аминьевская;Событие
Capital Group;https://www.cian.ru/sale/flat/286266723/;Москва;sale;flat;7;24;3;78.5;36849945;Хорошевский;Авиаконструктора Сухого;ЦСКА;ЛИЦА
PROНЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/287803563/;Москва;sale;flat;8;9;3;51.0;11500000;Царицыно;Медиков;Царицыно;
КОРТРОС;https://www.cian.ru/sale/flat/255487757/;Москва;sale;flat;4;41;3;101.31;40118760;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Garnet;https://www.cian.ru/sale/flat/287707940/;Москва;sale;flat;10;17;3;90.1;18990000;Северное Бутово;Грина;Бульвар Дмитрия Донского;
MR Group;https://www.cian.ru/sale/flat/270036215/;Москва;sale;flat;2;41;3;101.1;41400450;Филевский парк;Багратионовский проезд;Фили;Filicity
MadeState;https://www.cian.ru/sale/flat/285680783/;Москва;sale;flat;17;51;3;120.0;40000000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
Capital Group;https://www.cian.ru/sale/flat/273055028/;Москва;sale;flat;21;24;3;82.8;43312192;Хорошевский;Авиаконструктора Сухого;ЦСКА;ЛИЦА
Estes;https://www.cian.ru/sale/flat/288370471/;Москва;sale;flat;7;11;3;84.0;23500000;Донской;Варшавское шоссе;Тульская;
Главстрой;https://www.cian.ru/sale/flat/284655986/;Москва;sale;flat;2;29;3;111.6;45370508;Филевский парк;Береговой проезд;Шелепиха;Береговой
Monumental Group;https://www.cian.ru/sale/flat/272383012/;Москва;sale;flat;13;14;3;150.0;99970000;Тверской;Газетный переулок;Охотный ряд;
Главстрой;https://www.cian.ru/sale/flat/284656019/;Москва;sale;flat;22;29;3;97.3;47456925;Филевский парк;Береговой проезд;Шелепиха;Береговой
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/280115498/;Москва;sale;flat;11;57;3;121.0;72000000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Мангазея;https://www.cian.ru/sale/flat/288319692/;Москва;sale;flat;16;21;3;102.8;49755200;Щукино;Щукинская;Стрешнево;Интонация
SKYEST;https://www.cian.ru/sale/flat/288102545/;Москва;sale;flat;7;21;3;90.0;54990000;Пресненский;Мантулинская;Деловой центр;City Park
494 УНР;https://www.cian.ru/sale/flat/284196263/;Москва;sale;flat;10;16;3;99.2;61801600;Сокольники;Матросская Тишина;Сокольники;Ренессанс
Enova;https://www.cian.ru/sale/flat/281402709/;Москва;sale;flat;9;23;3;104.0;39000000;Строгино;Твардовского;Строгино;Альбатрос
Optima Development;https://www.cian.ru/sale/flat/288377307/;Москва;sale;flat;17;41;3;91.2;64385529;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286086741/;Москва;sale;flat;7;12;3;150.0;79900000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Центр-Инвест;https://www.cian.ru/sale/flat/287083488/;Москва;sale;flat;5;9;3;105.0;115243884;Таганский;Серебрянический переулок;Китай-город;Титул на Серебрянической
ID 18386;https://www.cian.ru/sale/flat/286729127/;Москва;sale;flat;36;52;3;52.0;27500000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Гардтекс;https://www.cian.ru/sale/flat/282397927/;Москва;sale;flat;5;9;3;111.3;131334000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
Cristall Realty;https://www.cian.ru/sale/flat/287257857/;Москва;sale;flat;15;15;3;69.5;17450000;;;Ольховая;
Гардтекс;https://www.cian.ru/sale/flat/282397957/;Москва;sale;flat;7;9;3;156.9;211815000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
ID 413522;https://www.cian.ru/sale/flat/282555267/;Москва;sale;flat;4;7;3;130.0;130000000;Хамовники;Льва Толстого;Фрунзенская;Литератор
Снегири;https://www.cian.ru/sale/flat/267963958/;Москва;sale;flat;3;6;3;222.4;250867200;Раменки;Минская;Минская;Снегири Эко
Арт Риэлти;https://www.cian.ru/sale/flat/276001936/;Москва;sale;flat;12;52;3;76.5;35800000;Раменки;Мичуринский проспект;Мичуринский проспект;
Sminex-Интеко;https://www.cian.ru/sale/flat/286944843/;Москва;sale;flat;3;6;3;176.7;345770000;Хамовники;3-й Обыденский переулок;;Клубный дом Обыденский № 1
NIKA ESTATE;https://www.cian.ru/sale/flat/285996127/;Москва;sale;flat;3;10;3;110.4;97500000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Ташир;https://www.cian.ru/sale/flat/271161259/;Москва;sale;flat;10;21;3;74.5;23810200;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
ID 416302;https://www.cian.ru/sale/flat/283488395/;Москва;sale;flat;18;21;3;83.7;110000000;Пресненский;Мантулинская;Деловой центр;City Park
Ташир;https://www.cian.ru/sale/flat/271161273/;Москва;sale;flat;10;21;3;72.0;26308800;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
Whitewill;https://www.cian.ru/sale/flat/287723610/;Москва;sale;flat;10;11;3;105.1;133133880;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
MR Group;https://www.cian.ru/sale/flat/264958804/;Москва;sale;flat;33;55;3;85.71;31995543;Марьина роща;4-я Марьиной рощи;Рижская;Mod
PRIME;https://www.cian.ru/sale/flat/284660618/;Москва;sale;flat;2;7;3;110.0;75000000;Замоскворечье;;Новокузнецкая;Балчуг Резиденс ЖК
Sminex-Интеко;https://www.cian.ru/sale/flat/265095384/;Москва;sale;flat;7;14;3;71.3;36650000;Раменки;;Минская;Вест Гарден ЖК
ID 413522;https://www.cian.ru/sale/flat/284797463/;Москва;sale;flat;2;5;3;140.0;159800000;Хамовники;Усачева;Спортивная;Садовые кварталы
ID 18386;https://www.cian.ru/sale/flat/286729127/;Москва;sale;flat;36;52;3;52.0;27500000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Level Group;https://www.cian.ru/sale/flat/286107343/;Москва;sale;flat;-1;-1;-1;202.0;33003262;Басманный;Большая Почтовая;Электрозаводская;Level Бауманская
Арт Риэлти;https://www.cian.ru/sale/flat/276001936/;Москва;sale;flat;12;52;3;76.5;35800000;Раменки;Мичуринский проспект;Мичуринский проспект;
Enova;https://www.cian.ru/sale/flat/281402709/;Москва;sale;flat;9;23;3;104.0;39000000;Строгино;Твардовского;Строгино;Альбатрос
MadeState;https://www.cian.ru/sale/flat/285680783/;Москва;sale;flat;17;51;3;120.0;40000000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
НИИМосстрой;https://www.cian.ru/sale/flat/287002195/;Москва;sale;flat;10;28;3;100.4;52209718;Раменки;Винницкая;Раменки;Настоящее
SKYEST;https://www.cian.ru/sale/flat/288102545/;Москва;sale;flat;7;21;3;90.0;54990000;Пресненский;Мантулинская;Деловой центр;City Park
НИИМосстрой;https://www.cian.ru/sale/flat/287002216/;Москва;sale;flat;11;28;3;100.5;57126133;Раменки;Винницкая;Раменки;Настоящее
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/280115498/;Москва;sale;flat;11;57;3;121.0;72000000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
PRIME;https://www.cian.ru/sale/flat/284660618/;Москва;sale;flat;2;7;3;110.0;75000000;Замоскворечье;;Новокузнецкая;Балчуг Резиденс ЖК
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286086741/;Москва;sale;flat;7;12;3;150.0;79900000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Hutton Development;https://www.cian.ru/sale/flat/287039535/;Москва;sale;flat;11;17;3;135.42;83689560;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
NIKA ESTATE;https://www.cian.ru/sale/flat/285996127/;Москва;sale;flat;3;10;3;110.4;97500000;Тверской;Фадеева;Новослободская;Итальянский Квартал
Monumental Group;https://www.cian.ru/sale/flat/272383012/;Москва;sale;flat;13;14;3;150.0;99970000;Тверской;Газетный переулок;Охотный ряд;
ID 416302;https://www.cian.ru/sale/flat/283488395/;Москва;sale;flat;18;21;3;83.7;110000000;Пресненский;Мантулинская;Деловой центр;City Park
Галс-Девелопмент;https://www.cian.ru/sale/flat/268579029/;Москва;sale;flat;3;6;3;114.4;112455200;Арбат;Поварская;Арбатская;De Luxe квартал апартаментов 
ID 413522;https://www.cian.ru/sale/flat/282555267/;Москва;sale;flat;4;7;3;130.0;130000000;Хамовники;Льва Толстого;Фрунзенская;Литератор
Whitewill;https://www.cian.ru/sale/flat/287723610/;Москва;sale;flat;10;11;3;105.1;133133880;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
ID 413522;https://www.cian.ru/sale/flat/284797463/;Москва;sale;flat;2;5;3;140.0;159800000;Хамовники;Усачева;Спортивная;Садовые кварталы
РГ-Девелопмент;https://www.cian.ru/sale/flat/269455916/;Москва;sale;flat;25;25;3;79.5;26712000;Щукино;Берзарина;Карамышевская;Октябрьское поле
Маленков недвижимость;https://www.cian.ru/sale/flat/282296965/;Москва;sale;flat;8;9;3;58.9;11200000;Лосиноостровский;Анадырский проезд;Бабушкинская;
ПИК;https://www.cian.ru/sale/flat/284213659/;Москва;sale;flat;12;17;3;79.0;16349694;;;Бунинская аллея;
ПИК;https://www.cian.ru/sale/flat/276272578/;Москва;sale;flat;21;33;3;72.0;19592824;Нагатино-Садовники;к1.3;Нагатинская;Второй Нагатинский ЖК
ID 103495581;https://www.cian.ru/sale/flat/288373756/;Москва;sale;flat;2;3;3;83.7;20000000;Преображенское;Электрозаводская;Преображенская площадь;Апартаменты Берег Яузы
ПИК;https://www.cian.ru/sale/flat/270779598/;Москва;sale;flat;30;33;3;80.78;20169088;Рязанский;Михайлова;Окская;Михайловский парк
ПИК;https://www.cian.ru/sale/flat/270796338/;Москва;sale;flat;25;33;3;80.7;20156063;Царицыно;;Кантемировская;Кавказский Бульвар 51 ЖК
ПИК;https://www.cian.ru/sale/flat/270777299/;Москва;sale;flat;2;33;3;73.9;21865882;Южное Медведково;;Свиблово;Полярная 25 ЖК
МИЦ;https://www.cian.ru/sale/flat/286214796/;Москва;sale;flat;-1;-1;-1;1.0;22070760;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
ПИК;https://www.cian.ru/sale/flat/274559979/;Москва;sale;flat;16;33;3;72.6;22577719;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
