author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/200828541/;Москва;sale;flat;5;7;5;185;170000000;Хамовники;Смоленский бульвар;Смоленская;Клубный дом на Смоленском бульваре
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/179176213/;Москва;sale;flat;2;5;5;175;170000000;Хамовники;Староконюшенный переулок;Кропоткинская;
Ирина Кравченко;https://www.cian.ru/sale/flat/284333169/;Москва;sale;flat;29;37;5;267;170000000;Сокольники;Русаковская;Сокольники;Дом в Сокольниках
Vesco Realty;https://www.cian.ru/sale/flat/283482029/;Москва;sale;flat;6;10;5;171;170000000;Мещанский;Звонарский переулок;Кузнецкий мост;Zvonarsky Deluxe
Premium Realty;https://www.cian.ru/sale/flat/285859505/;Москва;sale;flat;2;5;5;168;171000000;Пресненский;Спиридоньевский переулок;Пушкинская;
ID 67290524;https://www.cian.ru/sale/flat/284677394/;Москва;sale;flat;2;5;5;168;171000000;Пресненский;Спиридоньевский переулок;Тверская;
Savoir realty;https://www.cian.ru/sale/flat/283696687/;Москва;sale;flat;2;7;5;217;173500000;Хамовники;Усачева;Фрунзенская;Фьюжн парк
Delight  Realty;https://www.cian.ru/sale/flat/286534503/;Москва;sale;flat;6;7;5;245.7;175000000;Тверской;Тверская;Маяковская;
Penny Lane Realty Жилая недвижимость;https://www.cian.ru/sale/flat/284749660/;Москва;sale;flat;13;65;5;151;175000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
Apple Real Estate;https://www.cian.ru/sale/flat/281334360/;Москва;sale;flat;2;6;5;176;177000000;Пресненский;Малая Бронная;Маяковская;
Point Estate Город;https://www.cian.ru/sale/flat/286396650/;Москва;sale;flat;29;31;5;286.7;177511840;Очаково-Матвеевское;Нежинская;Минская;Кутузовская Ривьера
Качанова и партнеры;https://www.cian.ru/sale/flat/264171774/;Москва;sale;flat;5;5;5;257.6;178283723;Красносельский;Сретенский бульвар;Тургеневская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285287273/;Москва;sale;flat;7;7;5;330;180000000;Хамовники;Остоженка;Кропоткинская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286797221/;Москва;sale;flat;2;4;5;238.4;180000000;Хамовники;Пречистенка;Парк Культуры;
