author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Monumental Group;https://www.cian.ru/sale/flat/287829338/;Москва;sale;flat;4;9;5;254;195500000;Пресненский;Тверской бульвар;Тверская;
AB Development;https://www.cian.ru/sale/flat/285385772/;Москва;sale;flat;11;11;5;363;726520000;Раменки;3-я оч.;Ломоносовский проспект;Вишневый Сад ЖК
NIKA ESTATE;https://www.cian.ru/sale/flat/273958060/;Москва;sale;flat;11;11;5;227;341400000;Хамовники;Усачева;Спортивная;Садовые кварталы
AB Development;https://www.cian.ru/sale/flat/285385769/;Москва;sale;flat;10;11;5;381;761860000;Раменки;3-я оч.;Ломоносовский проспект;Вишневый Сад ЖК
Ramenky Realty;https://www.cian.ru/sale/flat/283201400/;Москва;sale;flat;9;12;5;402;540604240;Хамовники;1-й Неопалимовский переулок;Смоленская;Венский дом
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/283863756/;Москва;sale;flat;6;53;5;100;70000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/279649440/;Москва;sale;flat;1;7;5;202;400000000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Homeapp;https://www.cian.ru/sale/flat/288415874/;Москва;sale;flat;47;48;5;186;120000000;Ростокино;Вильгельма Пика;Улица Сергея Эйзенштейна;Режиссер
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/288164103/;Москва;sale;flat;44;65;5;192;170000000;Пресненский;набережная Пресненская;Международная;Город Столиц
Apple Real Estate;https://www.cian.ru/sale/flat/281104219/;Москва;sale;flat;8;8;5;231;70000000;Очаково-Матвеевское;Нежинская;Аминьевская;Нежинский ковчег
Homeapp;https://www.cian.ru/sale/flat/286629157/;Москва;sale;flat;7;14;5;170;52000000;Кунцево;Маршала Тимошенко;Крылатское;
Apple Real Estate;https://www.cian.ru/sale/flat/285679450/;Москва;sale;flat;5;8;5;139;82000000;Хамовники;Хамовнический Вал;Спортивная;
Apple Real Estate;https://www.cian.ru/sale/flat/282781199/;Москва;sale;flat;14;16;5;185;85000000;Аэропорт;Петровско-Разумовская аллея;Динамо;
Homeapp;https://www.cian.ru/sale/flat/286938668/;Москва;sale;flat;4;5;5;135;109500000;Таганский;Александра Солженицына;Марксистская;
Homeapp;https://www.cian.ru/sale/flat/287899611/;Москва;sale;flat;2;4;5;121;75000000;Хамовники;Пречистенский переулок;Кропоткинская;
Apple Real Estate;https://www.cian.ru/sale/flat/280687917/;Москва;sale;flat;5;6;5;260;114900000;Басманный;Чистопрудный бульвар;Чистые пруды;
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/285382688/;Москва;sale;flat;7;8;5;457.5;806872000;Тверской;переулок Брюсов;Тверская;Брюсов 19
Homeapp;https://www.cian.ru/sale/flat/287824630/;Москва;sale;flat;6;19;5;135;64990000;Богородское;1-я Мясниковская;Белокаменная;Соколиный форт
Apple Real Estate;https://www.cian.ru/sale/flat/281046756/;Москва;sale;flat;12;17;5;180;73000000;Проспект Вернадского;Удальцова;Проспект Вернадского;
MadeState;https://www.cian.ru/sale/flat/283708254/;Москва;sale;flat;14;17;5;250;125000000;Можайский;Кутузова;Рабочий посёлок;Green House
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/261056919/;Москва;sale;flat;5;12;5;170.8;216279749;Пресненский;Спиридоновка;Пушкинская;
Homeapp;https://www.cian.ru/sale/flat/280660464/;Москва;sale;flat;5;5;5;283;271488000;Красносельский;Уланский переулок;Тургеневская;
Apple Real Estate;https://www.cian.ru/sale/flat/285557892/;Москва;sale;flat;7;9;5;240;130000000;Арбат;Большой Афанасьевский переулок;Арбатская;
Homeapp;https://www.cian.ru/sale/flat/283598035/;Москва;sale;flat;12;12;5;620;800000000;Тверской;2-я Брестская;Маяковская;Резиденция Тверская
Homeapp;https://www.cian.ru/sale/flat/269719959/;Москва;sale;flat;2;20;5;189;71000000;Проспект Вернадского;Удальцова;Проспект Вернадского;
Apple Real Estate;https://www.cian.ru/sale/flat/286755554/;Москва;sale;flat;4;4;5;300;135000000;Крылатское;Островной проезд;Молодёжная;Остров Фантазий
Homeapp;https://www.cian.ru/sale/flat/284500849/;Москва;sale;flat;4;6;5;234;216279749;Покровское-Стрешнево;Береговая;Стрешнево;Покровский берег
Chase R.E.S.;https://www.cian.ru/sale/flat/286064804/;Москва;sale;flat;4;6;5;170;129900000;Замоскворечье;Голиковский переулок;Третьяковская;
Monumental Group;https://www.cian.ru/sale/flat/284394613/;Москва;sale;flat;4;7;5;200;165500000;Хамовники;Еропкинский переулок;Парк Культуры;Еропкинский 16
SKYEST;https://www.cian.ru/sale/flat/286533081/;Москва;sale;flat;9;12;5;202;213900000;Хамовники;Усачева;Спортивная;Садовые кварталы
Стоун Бридж эстейт;https://www.cian.ru/sale/flat/284507817/;Москва;sale;flat;7;8;5;215;220000000;Пресненский;переулок Брюсов;Тверская;
Homeapp;https://www.cian.ru/sale/flat/266889608/;Москва;sale;flat;7;7;5;246;595000000;Хамовники;Большой Левшинский переулок;Смоленская;Дворянское гнездо
ID 413522;https://www.cian.ru/sale/flat/283445906/;Москва;sale;flat;2;10;5;250.5;302577000;Хамовники;3-я Фрунзенская;Спортивная;Спорт Хаус
Времена года;https://www.cian.ru/sale/flat/285910230/;Москва;sale;flat;6;12;5;228;296400000;Хамовники;Усачева;Спортивная;Садовые кварталы
ID 438578;https://www.cian.ru/sale/flat/287110895/;Москва;sale;flat;1;3;5;282;110000000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Apple Real Estate;https://www.cian.ru/sale/flat/287828372/;Москва;sale;flat;8;10;5;250;99000000;Пресненский;Столярный переулок;Улица 1905 года;
Apple Real Estate;https://www.cian.ru/sale/flat/274501443/;Москва;sale;flat;1;3;5;221.7;120000000;Хорошевский;проезд Аэропорта;Аэропорт;Studio 8
Ramenky Realty;https://www.cian.ru/sale/flat/283201377/;Москва;sale;flat;13;16;5;462.4;1210308000;Якиманка;Якиманский переулок;Октябрьская;Имперский дом
RMRealty;https://www.cian.ru/sale/flat/285055748/;Москва;sale;flat;26;32;5;177;70000000;Щукино;Авиационная;Щукинская;Алые Паруса
Capital Group;https://www.cian.ru/sale/flat/287996177/;Москва;sale;flat;11;18;5;221;190612500;Дорогомилово;;Киевская;Бадаевский ЖК
Point Estate Город;https://www.cian.ru/sale/flat/281948731/;Москва;sale;flat;5;6;5;272;190000000;Хамовники;Пожарский переулок;Кропоткинская;
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/266780414/;Москва;sale;flat;10;12;5;300;190000000;Замоскворечье;Климентовский переулок;Новокузнецкая;
Verges of estate;https://www.cian.ru/sale/flat/288364339/;Москва;sale;flat;8;11;5;205;194750000;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
PEOPLE;https://www.cian.ru/sale/flat/280615771/;Москва;sale;flat;19;21;5;203;195000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/283332662/;Москва;sale;flat;19;20;5;203;200000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/283351833/;Москва;sale;flat;7;8;5;210.1;200000000;Якиманка;Малый Толмачевский переулок;Третьяковская;
Verges of estate;https://www.cian.ru/sale/flat/287539055/;Москва;sale;flat;1;3;5;385;200000000;Очаково-Матвеевское;Нежинская;Давыдково;Городские резиденции SPIRES
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/271819857/;Москва;sale;flat;3;3;5;385;200000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Городские резиденции SPIRES
Kalinka Group;https://www.cian.ru/sale/flat/262979415/;Москва;sale;flat;3;12;5;172;200000000;Хамовники;Усачева;Спортивная;Садовые кварталы
BARNES International Realty;https://www.cian.ru/sale/flat/287818453/;Москва;sale;flat;63;78;5;225;202500000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/285554488/;Москва;sale;flat;7;7;5;185;203500000;Хамовники;Смоленский бульвар;Смоленская;Клубный дом на Смоленском бульваре
Point Estate Город;https://www.cian.ru/sale/flat/286816725/;Москва;sale;flat;2;6;5;282;210000000;Хамовники;2-й Обыденский переулок;Кропоткинская;
Verges of estate;https://www.cian.ru/sale/flat/280045435/;Москва;sale;flat;4;8;5;207;215000000;Раменки;Минская;Минская;Снегири Эко
Verges of estate;https://www.cian.ru/sale/flat/286661420/;Москва;sale;flat;4;6;5;207;215000000;Раменки;Минская;Минская;Снегири Эко
ЛюксДом;https://www.cian.ru/sale/flat/286142069/;Москва;sale;flat;9;12;5;195.1;215000000;Хамовники;Усачева;Спортивная;Садовые кварталы
ID 416302;https://www.cian.ru/sale/flat/283995028/;Москва;sale;flat;5;21;5;251.29;215000000;Пресненский;2-я Звенигородская;Беговая;Lucky
NIKA ESTATE;https://www.cian.ru/sale/flat/279890777/;Москва;sale;flat;43;61;5;208;225000000;Пресненский;Краснопресненская набережная;Улица 1905 года;Capital Towers
BARNES International Realty;https://www.cian.ru/sale/flat/261746131/;Москва;sale;flat;5;12;5;170.8;225000000;Пресненский;Спиридоновка;Тверская;
PEOPLE;https://www.cian.ru/sale/flat/286538250/;Москва;sale;flat;13;16;5;272.2;227500000;Раменки;Воробьевское шоссе;Ломоносовский проспект;Воробьёв Дом
FS PROPERTY;https://www.cian.ru/sale/flat/240867031/;Москва;sale;flat;1;8;5;337;231128484;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
Метриум-Премиум Городская недвижимость;https://www.cian.ru/sale/flat/287744317/;Москва;sale;flat;1;7;5;335.7;230236890;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/284543509/;Москва;sale;flat;9;11;5;288.8;243000000;Замоскворечье;Большая Татарская;Новокузнецкая;Четыре солнца
Webster;https://www.cian.ru/sale/flat/278002536/;Москва;sale;flat;6;6;5;340;242061600;Якиманка;Большая Полянка;Добрынинская;
BARNES International Realty;https://www.cian.ru/sale/flat/286725913/;Москва;sale;flat;9;10;5;288.8;243000000;Замоскворечье;Большая Татарская;Новокузнецкая;Четыре солнца
Адрес;https://www.cian.ru/sale/flat/285158813/;Москва;sale;flat;30;30;5;424;242061600;Щукино;Авиационная;Щукинская;Алые Паруса
Capital Group;https://www.cian.ru/sale/flat/283760056/;Москва;sale;flat;12;18;5;236.7;249990137;Дорогомилово;;Киевская;Бадаевский ЖК
ЛюксДом;https://www.cian.ru/sale/flat/275153271/;Москва;sale;flat;8;8;5;352.2;249000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
NIKA ESTATE;https://www.cian.ru/sale/flat/273758163/;Москва;sale;flat;3;5;5;250;250000000;Хамовники;Пречистенка;Парк Культуры;
Капиталъ-Недвижимость;https://www.cian.ru/sale/flat/279688099/;Москва;sale;flat;7;10;5;350;249000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
Capital Group;https://www.cian.ru/sale/flat/283760039/;Москва;sale;flat;11;18;5;250.4;260551090;Дорогомилово;;Киевская;Бадаевский ЖК
BARNES International Realty;https://www.cian.ru/sale/flat/279017392/;Москва;sale;flat;2;10;5;250;260000000;Хамовники;3-я Фрунзенская;Фрунзенская;Спорт Хаус
PEOPLE;https://www.cian.ru/sale/flat/279835907/;Москва;sale;flat;13;17;5;405;270000000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
Kalinka Group;https://www.cian.ru/sale/flat/283480723/;Москва;sale;flat;16;18;5;209;271700000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
ЛюксДом;https://www.cian.ru/sale/flat/285240997/;Москва;sale;flat;1;3;5;237.7;285000000;Тверской;Долгоруковская;Новослободская;Cameo Moscow Villas
Premium Moscow;https://www.cian.ru/sale/flat/287304168/;Москва;sale;flat;6;12;5;228;290500000;Хамовники;Усачева;Спортивная;Садовые кварталы
BARNES International Realty;https://www.cian.ru/sale/flat/286767748/;Москва;sale;flat;7;7;5;261.8;290000000;Якиманка;Большая Полянка;Октябрьская;Полянка/44
FS PROPERTY;https://www.cian.ru/sale/flat/288155377/;Москва;sale;flat;5;9;5;241;291684228;Хамовники;Малый Левшинский переулок;Парк Культуры;
PEOPLE;https://www.cian.ru/sale/flat/285557412/;Москва;sale;flat;11;16;5;354;300000000;Раменки;Воробьевское шоссе;Студенческая;Воробьёв Дом
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/286251923/;Москва;sale;flat;1;5;5;310.9;305000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
FS PROPERTY;https://www.cian.ru/sale/flat/286254485/;Москва;sale;flat;2;3;5;310.9;305000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
PEOPLE;https://www.cian.ru/sale/flat/273011317/;Москва;sale;flat;30;31;5;425;306611360;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
WELHOME;https://www.cian.ru/sale/flat/288304947/;Москва;sale;flat;3;3;5;323.9;310000000;Тверской;Долгоруковская;Новослободская;Cameo Moscow Villas
PEOPLE;https://www.cian.ru/sale/flat/287503699/;Москва;sale;flat;8;9;5;258;310000000;Хамовники;Саввинская набережная;Киевская;SAVVIN RIVER RESIDENCE
MHEstate;https://www.cian.ru/sale/flat/288229909/;Москва;sale;flat;4;4;5;530;319999998;Тверской;Петровка;Трубная;
ЕГСН Продажа;https://www.cian.ru/sale/flat/280463092/;Москва;sale;flat;2;7;5;305;325000000;Арбат;переулок Романов;Александровский сад;
Point Estate Город;https://www.cian.ru/sale/flat/284249889/;Москва;sale;flat;3;4;5;274;322748800;Крылатское;Островной проезд;Крылатское;Остров Фантазий
FS PROPERTY;https://www.cian.ru/sale/flat/280060721/;Москва;sale;flat;7;22;5;272;330000000;Якиманка;Якиманский переулок;Октябрьская;Имперский дом
FS PROPERTY;https://www.cian.ru/sale/flat/283434748/;Москва;sale;flat;7;8;5;206.5;330000000;Арбат;Большой Афанасьевский переулок;Арбатская;
TimeProperty;https://www.cian.ru/sale/flat/277259424/;Москва;sale;flat;5;8;5;225.1;346954960;Пресненский;Скатертный переулок;Арбатская;
PEOPLE;https://www.cian.ru/sale/flat/272132935/;Москва;sale;flat;2;8;5;268.2;350000000;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
FS PROPERTY;https://www.cian.ru/sale/flat/260269242/;Москва;sale;flat;10;13;5;200;363092400;Тверской;Фадеева;Новослободская;Итальянский Квартал
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/256079267/;Москва;sale;flat;4;12;5;328.6;363092400;Раменки;Улофа Пальме;Ломоносовский проспект;Lake House
PEOPLE;https://www.cian.ru/sale/flat/286540512/;Москва;sale;flat;13;13;5;322.6;375195480;Раменки;Воробьевское шоссе;Ломоносовский проспект;Воробьёв Дом
Ашихмин и партнёры;https://www.cian.ru/sale/flat/283876994/;Москва;sale;flat;1;2;5;343.6;377960000;Тверской;Петровка;Чеховская;
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/270392671/;Москва;sale;flat;3;6;5;213.4;378810266;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
NIKA ESTATE;https://www.cian.ru/sale/flat/250434944/;Москва;sale;flat;2;8;5;245.9;379229840;Хамовники;переулок Хилков;Парк Культуры;Парк Палас
BARNES International Realty;https://www.cian.ru/sale/flat/278613304/;Москва;sale;flat;3;6;5;213.4;378810266;Хамовники;переулок Коробейников;Парк Культуры;Кристалл Хаус
Verges of estate;https://www.cian.ru/sale/flat/288176112/;Москва;sale;flat;7;7;5;264.6;382500000;Тверской;Большая Дмитровка;Театральная;Советник
Капиталъ-Недвижимость;https://www.cian.ru/sale/flat/270236085/;Москва;sale;flat;7;7;5;300;382500000;Тверской;Большая Дмитровка;Театральная;Советник
BELFORT;https://www.cian.ru/sale/flat/285867765/;Москва;sale;flat;2;8;5;245.9;396819649;Хамовники;переулок Хилков;;Парк Палас
УПРАВЛЯЮЩАЯ КОМПАНИЯ;https://www.cian.ru/sale/flat/285613302/;Москва;sale;flat;3;6;5;300;400000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
TimeProperty;https://www.cian.ru/sale/flat/259247083/;Москва;sale;flat;1;7;5;201.6;403200000;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
Verges of estate;https://www.cian.ru/sale/flat/273548506/;Москва;sale;flat;30;31;5;435;422000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
OXE CAPITAL - Элитная Недвижимость;https://www.cian.ru/sale/flat/284806274/;Москва;sale;flat;1;3;5;390;430000000;Тверской;Долгоруковская;Новослободская;Cameo Moscow Villas
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/287868843/;Москва;sale;flat;10;13;5;274.1;450000000;Арбат;Малый Новопесковский переулок;Смоленская;Дом на Смоленской набережной
SHOW ME;https://www.cian.ru/sale/flat/277386786/;Москва;sale;flat;3;5;5;511;459917040;Раменки;Мосфильмовская;Ломоносовский проспект;
Сбербанк Капитал;https://www.cian.ru/sale/flat/288177377/;Москва;sale;flat;5;7;5;280.5;473841161;Якиманка;Софийская набережная;;Царев сад
ID 413522;https://www.cian.ru/sale/flat/288001672/;Москва;sale;flat;6;7;5;550.9;476054480;Хамовники;Еропкинский переулок;Парк Культуры;Еропкинский 16
Capital Group;https://www.cian.ru/sale/flat/286955478/;Москва;sale;flat;2;6;5;284.5;536567000;Якиманка;Софийская набережная;Александровский сад;Золотой
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/268525438/;Москва;sale;flat;1;7;5;242;564810400;Арбат;Малая Молчановка;Арбатская;
TROIKA ESTATE;https://www.cian.ru/sale/flat/283051326/;Москва;sale;flat;8;8;5;340;585000000;Арбат;Большой Афанасьевский переулок;Арбатская;
PEOPLE;https://www.cian.ru/sale/flat/283684912/;Москва;sale;flat;14;14;5;308;612000000;Хамовники;Ефремова;Фрунзенская;Садовые кварталы
PEOPLE;https://www.cian.ru/sale/flat/285512016/;Москва;sale;flat;13;13;5;595;672124376;Раменки;Воробьевское шоссе;Студенческая;Воробьёв Дом
Sminex-Интеко;https://www.cian.ru/sale/flat/281914894/;Москва;sale;flat;5;5;5;199.98;861310000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
NIKA ESTATE;https://www.cian.ru/sale/flat/286616017/;Москва;sale;flat;3;4;5;467;871421760;Якиманка;Софийская набережная;Боровицкая;
Тауэрс;https://www.cian.ru/sale/flat/286914246/;Москва;sale;flat;66;66;5;588.1;970365000;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
Sminex-Интеко;https://www.cian.ru/sale/flat/281050870/;Москва;sale;flat;13;14;5;417.3;2030850000;Якиманка;;Третьяковская;Лаврушинский ЖК
Sminex-Интеко;https://www.cian.ru/sale/flat/281050945/;Москва;sale;flat;7;8;5;459.4;2054630000;Якиманка;;Третьяковская;Лаврушинский ЖК
Capital Group;https://www.cian.ru/sale/flat/277550923/;Москва;sale;flat;52;67;5;207.01;248400000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
Группа ЛСР;https://www.cian.ru/sale/flat/275404876/;Москва;sale;flat;6;15;5;138.2;75989557;Даниловский;набережная Марка Шагала;Верхние котлы;ЗИЛАРТ
Capital Group;https://www.cian.ru/sale/flat/274547659/;Москва;sale;flat;16;67;5;151.36;145000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
Этажи Москва;https://www.cian.ru/sale/flat/284371274/;Москва;sale;flat;12;17;5;115;25000000;Восточное Дегунино;Керамический проезд;Бескудниково;
Желтый квадрат;https://www.cian.ru/sale/flat/284924011/;Москва;sale;flat;10;12;5;115.5;27000000;Южное Бутово;Скобелевская;Улица Скобелевская;
А101;https://www.cian.ru/sale/flat/273424612/;Москва;sale;flat;2;13;5;151.9;31780424;;;Прокшино;
Качанова и партнеры;https://www.cian.ru/sale/flat/285848088/;Москва;sale;flat;18;25;5;139;33500000;Орехово-Борисово Южное;Ясеневая;Зябликово;
А101;https://www.cian.ru/sale/flat/273052867/;Москва;sale;flat;2;16;5;151.8;34067199;;;Прокшино;
МГСН;https://www.cian.ru/sale/flat/245775768/;Москва;sale;flat;2;10;5;116.1;34000000;Соколиная гора;проспект Буденного;Шоссе Энтузиастов;
Группа ЛСР;https://www.cian.ru/sale/flat/275404214/;Москва;sale;flat;2;14;5;120.7;39981699;Даниловский;набережная Марка Шагала;ЗИЛ;ЗИЛАРТ
ID 96066331;https://www.cian.ru/sale/flat/284416325/;Москва;sale;flat;5;14;5;145;39950000;Академический;Кедрова;Академическая;
Century 21 Level;https://www.cian.ru/sale/flat/285686408/;Москва;sale;flat;2;6;5;102;42900000;Тверской;Страстной бульвар;Пушкинская;
FriendlyHome;https://www.cian.ru/sale/flat/277506606/;Москва;sale;flat;6;53;5;114.28;43090200;Пресненский;Шмитовский проезд;Шелепиха;Headliner
BOYKOV Company;https://www.cian.ru/sale/flat/286174245/;Москва;sale;flat;12;16;5;146.5;44000000;Вешняки;Вешняковская;Новогиреево;
ID 19584210;https://www.cian.ru/sale/flat/274403812/;Москва;sale;flat;2;4;5;103;45000000;Пресненский;Средний Кисловский переулок;Арбатская;
МЦН;https://www.cian.ru/sale/flat/287316314/;Москва;sale;flat;3;14;5;132;48000000;Крылатское;Осенняя;Крылатское;
Мир Недвижимости;https://www.cian.ru/sale/flat/281220168/;Москва;sale;flat;6;6;5;128;49000000;Бутырский;Бутырская;Дмитровская;
Полина  Башура;https://www.cian.ru/sale/flat/285735238/;Москва;sale;flat;7;12;5;130.4;49200000;Якиманка;Ленинский проспект;Шаболовская;
Владис;https://www.cian.ru/sale/flat/272177841/;Москва;sale;flat;57;60;5;134;50000000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
Ностальгия;https://www.cian.ru/sale/flat/282244606/;Москва;sale;flat;2;9;5;157;55000000;Кунцево;Маршала Тимошенко;Крылатское;
Ксения Жданова;https://www.cian.ru/sale/flat/283327942/;Москва;sale;flat;4;23;5;137.9;55160000;Кунцево;Рублевское шоссе;Молодёжная;
EuroDoma;https://www.cian.ru/sale/flat/278653731/;Москва;sale;flat;23;26;5;150;65000000;Хорошевский;проезд Березовой Рощи;ЦСКА;Гранд-парк
Азбука Жилья;https://www.cian.ru/sale/flat/255268848/;Москва;sale;flat;4;22;5;215.3;72999999;Ломоносовский;Архитектора Власова;Профсоюзная;Вавилово
Аврора Проперти;https://www.cian.ru/sale/flat/280462417/;Москва;sale;flat;3;5;5;188;73000000;Тверской;Большая Дмитровка;Чеховская;
Дарья Румянцева;https://www.cian.ru/sale/flat/273823000/;Москва;sale;flat;4;25;5;135;75000000;Аэропорт;Ленинградский проспект;Петровский Парк;ВТБ Арена парк
;https://www.cian.ru/sale/flat/267352374/;Москва;sale;flat;10;12;5;137.3;76340000;Сокол;Врубеля;Панфиловская;Врубеля 4
;https://www.cian.ru/sale/flat/268060263/;Москва;sale;flat;8;12;5;133.7;82570000;Сокол;Врубеля;Панфиловская;Врубеля 4
ЦИТАДЕЛЬ;https://www.cian.ru/sale/flat/283955757/;Москва;sale;flat;6;13;5;167;84999000;Раменки;Мосфильмовская;Минская;Воробьевы Горы
ID 17350;https://www.cian.ru/sale/flat/286081463/;Москва;sale;flat;2;4;5;185;85000000;Тверской;Петровка;Кузнецкий мост;
Владис;https://www.cian.ru/sale/flat/238128456/;Москва;sale;flat;13;23;5;198;85000000;Гагаринский;Ломоносовский проспект;Университет;
Tikhomirova Estate;https://www.cian.ru/sale/flat/287774973/;Москва;sale;flat;5;6;5;216;85000000;Крылатское;Осенняя;Крылатское;
MHEstate;https://www.cian.ru/sale/flat/283802554/;Москва;sale;flat;6;25;5;177;87999999;Раменки;Улофа Пальме;Минская;
Самолет Плюс Москва ЦАО;https://www.cian.ru/sale/flat/287732001/;Москва;sale;flat;23;29;5;240;90000000;Проспект Вернадского;Ленинский проспект;;Квартал на Ленинском
МГЦН - Многофункциональный Городской Центр Недвижимости;https://www.cian.ru/sale/flat/285249459/;Москва;sale;flat;4;6;5;125;96000000;Пресненский;Малая Бронная;Тверская;
На Петровке;https://www.cian.ru/sale/flat/270694166/;Москва;sale;flat;13;19;5;205;99000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
ID 52480289;https://www.cian.ru/sale/flat/288343806/;Москва;sale;flat;12;27;5;223;105000000;Щукино;Маршала Конева;Октябрьское поле;
Зиля Карамова;https://www.cian.ru/sale/flat/276489793/;Москва;sale;flat;5;5;5;223;121030800;Мещанский;Варсонофьевский переулок;Кузнецкий мост;
TROIKA ESTATE;https://www.cian.ru/sale/flat/275041163/;Москва;sale;flat;22;22;5;279.14;125613000;Фили-Давыдково;Малая Филевская;Пионерская;Суворов Парк
Penny Lane Realty Жилая недвижимость;https://www.cian.ru/sale/flat/285227866/;Москва;sale;flat;5;5;5;250;129500000;Красносельский;переулок Рыбников;Сретенский бульвар;
REPLACE;https://www.cian.ru/sale/flat/248655661/;Москва;sale;flat;21;21;5;370;130000000;Раменки;Минская;Ломоносовский проспект;Золотые Ключи 2
Виктор Тимофеев;https://www.cian.ru/sale/flat/283663296/;Москва;sale;flat;41;41;5;193;133499999;Раменки;1-й Сетуньский проезд;Воробьёвы горы;Hide
Slava Realty;https://www.cian.ru/sale/flat/286117931/;Москва;sale;flat;19;40;5;182;140000000;Хорошевский;Ленинградский проспект;ЦСКА;Прайм Парк
На Петровке;https://www.cian.ru/sale/flat/280283172/;Москва;sale;flat;4;7;5;179.2;150000000;Замоскворечье;Пятницкая;Третьяковская;
Must Have buro;https://www.cian.ru/sale/flat/284053242/;Москва;sale;flat;10;11;5;220;152100000;Дорогомилово;Кутузовский проспект;Киевская;Кутузовский XII
Smolenka Estate;https://www.cian.ru/sale/flat/257334404/;Москва;sale;flat;5;7;5;185;160000000;Хамовники;Смоленский бульвар;Смоленская;Смоленский бульвар 24
Diamant Estate;https://www.cian.ru/sale/flat/284514383/;Москва;sale;flat;6;6;5;295.2;160000000;Хамовники;Пречистенка;Парк Культуры;
Prime Estate;https://www.cian.ru/sale/flat/285564615/;Москва;sale;flat;15;27;5;180.2;165000000;Беговой;Верхняя;Белорусская;Суббота
ID 13670522;https://www.cian.ru/sale/flat/288183024/;Москва;sale;flat;19;22;5;168.5;167000000;Пресненский;2-я Звенигородская;Улица 1905 года;
Виктор Тимофеев;https://www.cian.ru/sale/flat/284923969/;Москва;sale;flat;41;41;5;270;169999999;Раменки;1-й Сетуньский проезд;Воробьёвы горы;Hide
Этажи Москва;https://www.cian.ru/sale/flat/280461736/;Москва;sale;flat;57;73;5;304;180000000;Пресненский;набережная Пресненская;Выставочная;Город Столиц
Серебряный век;https://www.cian.ru/sale/flat/288084037/;Москва;sale;flat;14;14;5;337.5;180000000;Пресненский;Климашкина;Улица 1905 года;Климашкина 19
Capital Group;https://www.cian.ru/sale/flat/277550922/;Москва;sale;flat;49;67;5;169.3;180000000;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
На Петровке;https://www.cian.ru/sale/flat/271254769/;Москва;sale;flat;7;12;5;200;180000000;Замоскворечье;Климентовский переулок;Новокузнецкая;
Cristall Realty;https://www.cian.ru/sale/flat/287735475/;Москва;sale;flat;19;20;5;203;194990000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
