author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
ПИК;https://www.cian.ru/sale/flat/270781420/;Москва;sale;flat;23;33;2;59.1;16159805;Нижегородский;Новохохловская;Новохохловская;Новохохловская 15
Основа;https://www.cian.ru/sale/flat/286885885/;Москва;sale;flat;20;36;2;62.3;16353750;Ярославский;;Ростокино;Мираполис ЖК
Доходный дом;https://www.cian.ru/sale/flat/279911053/;Москва;sale;flat;5;23;2;44.1;16308034;Очаково-Матвеевское;;Озёрная;ОМ ЖК
РГ-Девелопмент;https://www.cian.ru/sale/flat/287736126/;Москва;sale;flat;12;27;2;48.3;16228800;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
ПИК;https://www.cian.ru/sale/flat/281618366/;Москва;sale;flat;27;33;2;48.3;16235032;Очаково-Матвеевское;;Аминьевская;Большая Очаковская 2 ЖК
Владис;https://www.cian.ru/sale/flat/286820248/;Москва;sale;flat;3;17;2;62.8;16350000;Рязанский;3-я Институтская;Окская;
СТАТУС;https://www.cian.ru/sale/flat/285914437/;Москва;sale;flat;35;45;2;75.7;16351200;Бирюлево Восточное;Михневская;Царицыно;Загорье
БЕСТ на Октябрьской;https://www.cian.ru/sale/flat/287449414/;Москва;sale;flat;5;17;2;52.7;16200000;Таганский;Марксистская;Пролетарская;
Homeapp;https://www.cian.ru/sale/flat/287592728/;Москва;sale;flat;8;24;2;61.6;16500000;Западное Дегунино;Дмитровское шоссе;Верхние Лихоборы;Тринити-2
ЕГСН Продажа;https://www.cian.ru/sale/flat/287026950/;Москва;sale;flat;10;10;2;67.5;16500000;Ховрино;Фестивальная;Речной вокзал;
ЕГСН Продажа;https://www.cian.ru/sale/flat/283064338/;Москва;sale;flat;30;31;2;70.7;16500000;Южное Бутово;Поляны;Улица Скобелевская;Эталон-Сити
ЕГСН Продажа;https://www.cian.ru/sale/flat/283064338/;Москва;sale;flat;30;31;2;70.7;16500000;Южное Бутово;Поляны;Улица Скобелевская;Эталон-Сити
Самолет Плюс Москва;https://www.cian.ru/sale/flat/287546860/;Москва;sale;flat;7;17;2;50.6;16400000;Нагатино-Садовники;Нагатинский бульвар;;
Монолит Столица;https://www.cian.ru/sale/flat/287334322/;Москва;sale;flat;4;12;2;65.2;16500000;Преображенское;2-я Пугачевская;Преображенская площадь;
Николай Ларионов;https://www.cian.ru/sale/flat/286089844/;Москва;sale;flat;3;12;2;61.6;16500000;Куркино;Новокуркинское шоссе;;
TEKTA GROUP;https://www.cian.ru/sale/flat/287966347/;Москва;sale;flat;18;34;2;42.4;16633520;Обручевский;;Калужская;Эвер ЖК
Группа ЛСР;https://www.cian.ru/sale/flat/280117582/;Москва;sale;flat;7;22;2;66.0;16672098;Чертаново Центральное;;;Парксайд ЖК
ОЛ ИНКЛЮЗИВ;https://www.cian.ru/sale/flat/287402750/;Москва;sale;flat;23;24;2;58.0;16690000;Нагорный;Варшавское шоссе;Варшавская;
;https://www.cian.ru/sale/flat/286820549/;Москва;sale;flat;2;19;2;54.7;16626410;Богородское;3-я Гражданская;Бульвар Рокоссовского;SELF
ПИК;https://www.cian.ru/sale/flat/281410265/;Москва;sale;flat;8;33;2;74.3;16566881;Южное Медведково;;Бабушкинская;Полярная 25 ЖК
ПИК;https://www.cian.ru/sale/flat/284914882/;Москва;sale;flat;15;33;2;49.1;16631818;Бутырский;к2.8;Бутырская;Руставели 14 ЖК
Города;https://www.cian.ru/sale/flat/285913474/;Москва;sale;flat;23;24;2;58.0;16590000;Нагорный;Варшавское шоссе;Варшавская;
ID 13346292;https://www.cian.ru/sale/flat/288360835/;Москва;sale;flat;10;25;2;58.8;16600000;Нагорный;Варшавское шоссе;Варшавская;
TEKTA GROUP;https://www.cian.ru/sale/flat/286919671/;Москва;sale;flat;2;27;2;40.5;16714350;Даниловский;;Павелецкая;Era
ФСК;https://www.cian.ru/sale/flat/255584463/;Москва;sale;flat;-1;-1;-1;1.0;16823900;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Движение.Тушино
MR Group;https://www.cian.ru/sale/flat/285040460/;Москва;sale;flat;11;53;2;53.9;16706744;Покровское-Стрешнево;Северо-Западный ао;Трикотажная;City Bay
ЕГСН Продажа;https://www.cian.ru/sale/flat/285039459/;Москва;sale;flat;2;9;2;53.6;16800000;Беговой;Беговая;Беговая;
MosInvestCentr;https://www.cian.ru/sale/flat/287715430/;Москва;sale;flat;13;26;2;55.9;18000000;Нагатино-Садовники;Нагатинская набережная;;
Мой Дом - отделение Добрынинское;https://www.cian.ru/sale/flat/286778275/;Москва;sale;flat;7;16;2;52.0;14900000;Чертаново Северное;Кировоградская;Южная;
Илья Денисов;https://www.cian.ru/sale/flat/284053575/;Москва;sale;flat;13;33;1;54.0;15000000;Нагатино-Садовники;1-й Нагатинский проезд;Нагатинская;Скай Форт
ID 28259;https://www.cian.ru/sale/flat/285783726/;Москва;sale;flat;10;22;2;58.0;17700000;Чертаново Центральное;Кировоградская;Пражская;
Навигатор;https://www.cian.ru/sale/flat/285612632/;Москва;sale;flat;2;17;2;66.0;17500000;Нагатино-Садовники;Нагатинская набережная;Коломенская;
ЛэндЛ;https://www.cian.ru/sale/flat/285321475/;Москва;sale;flat;7;17;2;58.0;15800000;Зюзино;Болотниковская;Каховская;
Анатолий Зверев;https://www.cian.ru/sale/flat/286646685/;Москва;sale;flat;2;17;2;66.3;15999000;Нагатино-Садовники;Нагатинская набережная;Коломенская;
ID 424975;https://www.cian.ru/sale/flat/284906163/;Москва;sale;flat;5;15;2;53.0;15500000;Даниловский;Большая Тульская;Тульская;
Сергей Евшук;https://www.cian.ru/sale/flat/278487814/;Москва;sale;flat;14;16;2;59.0;13790000;Чертаново Южное;Варшавское шоссе;Аннино;
Capital Group;https://www.cian.ru/sale/flat/286955467/;Москва;sale;flat;2;4;2;103.9;178661608;Якиманка;Софийская набережная;Александровский сад;Золотой
СТАТУС;https://www.cian.ru/sale/flat/287867105/;Москва;sale;flat;8;45;2;80.2;15466570;Бирюлево Восточное;Михневская;Царицыно;Загорье
Sminex-Интеко;https://www.cian.ru/sale/flat/281896680/;Москва;sale;flat;2;5;2;54.72;106960000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
Kalinka Group;https://www.cian.ru/sale/flat/286624024/;Москва;sale;flat;4;6;2;83.4;141780000;Якиманка;Большая Полянка;Полянка;Cloud Nine
Мангазея;https://www.cian.ru/sale/flat/288319501/;Москва;sale;flat;13;21;2;72.0;30568320;Щукино;Щукинская;Стрешнево;Интонация
White and Broughton;https://www.cian.ru/sale/flat/282792525/;Москва;sale;flat;5;41;2;60.7;45000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Логос;https://www.cian.ru/sale/flat/286009735/;Москва;sale;flat;3;13;2;62.7;30203760;Даниловский;Подольское шоссе;Тульская;Logos
White and Broughton;https://www.cian.ru/sale/flat/278315403/;Москва;sale;flat;11;41;2;82.3;45000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
ANT Development;https://www.cian.ru/sale/flat/274568596/;Москва;sale;flat;-1;-1;-1;202.0;71179229;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
ID 90931506;https://www.cian.ru/sale/flat/287296485/;Москва;sale;flat;9;35;2;47.1;27990000;Филевский парк;Береговой проезд;Фили;Береговой
Аеон-Девелопмент;https://www.cian.ru/sale/flat/283852316/;Москва;sale;flat;-1;-1;-1;202.0;38624092;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
ID 93446230;https://www.cian.ru/sale/flat/288411517/;Москва;sale;flat;2;20;2;53.3;35000000;Филевский парк;Большая Филевская;Фили;Западный порт
Группа Родина;https://www.cian.ru/sale/flat/285606716/;Москва;sale;flat;7;21;2;63.6;29583200;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
Марина Добровольская;https://www.cian.ru/sale/flat/284543653/;Москва;sale;flat;7;12;2;48.0;9500000;Бирюлево Западное;Харьковская;Покровское;
MR Group;https://www.cian.ru/sale/flat/281257851/;Москва;sale;flat;-1;-1;-1;202.0;35422783;Раменки;1-й Сетуньский проезд;Лужники;Hide
Ключи;https://www.cian.ru/sale/flat/286755258/;Москва;sale;flat;4;16;2;39.0;10000000;Братеево;Алма-Атинская;Алма-Атинская;
Sminex-Интеко;https://www.cian.ru/sale/flat/281875124/;Москва;sale;flat;1;3;2;473.8;1227180000;Якиманка;;Третьяковская;Лаврушинский ЖК
ЦАН;https://www.cian.ru/sale/flat/288407650/;Москва;sale;flat;14;22;2;136.0;90000000;Фили-Давыдково;Малая Филевская;Кунцевская;Суворов Парк
VESPER;https://www.cian.ru/sale/flat/283510853/;Москва;sale;flat;-1;-1;-1;2.0;119489957;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
White and Broughton;https://www.cian.ru/sale/flat/286052590/;Москва;sale;flat;5;41;2;66.1;36000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Absolute Premium;https://www.cian.ru/sale/flat/285442087/;Москва;sale;flat;10;18;2;66.2;50865000;Хамовники;;Воробьёвы горы;Коллекция Лужники ЖК
ID 413522;https://www.cian.ru/sale/flat/284729661/;Москва;sale;flat;10;14;2;99.61;85000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Forma;https://www.cian.ru/sale/flat/284059765/;Москва;sale;flat;-1;-1;-1;202.0;30998850;Пресненский;к1.1;Белорусская;Репаблик ЖК
Kalinka Group;https://www.cian.ru/sale/flat/283196991/;Москва;sale;flat;6;41;2;71.2;40990000;Хорошевский;Ленинградский проспект;ЦСКА;Прайм Парк
Пионер;https://www.cian.ru/sale/flat/281875725/;Москва;sale;flat;6;11;2;56.1;43518621;Даниловский;Дербеневская;Павелецкая;OPUS
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/280931128/;Москва;sale;flat;5;12;2;90.0;99000000;Хамовники;Усачева;;Садовые кварталы
VOSHOD;https://www.cian.ru/sale/flat/287785197/;Москва;sale;flat;-1;-1;-1;202.0;43029550;Филевский парк;Василисы Кожиной;Филёвский парк;AHEAD
Kalinka Group;https://www.cian.ru/sale/flat/275566339/;Москва;sale;flat;3;31;2;73.2;46000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
Capital Group;https://www.cian.ru/sale/flat/286955467/;Москва;sale;flat;2;4;2;103.9;178661608;Якиманка;Софийская набережная;Александровский сад;Золотой
СТАТУС;https://www.cian.ru/sale/flat/287867105/;Москва;sale;flat;8;45;2;80.2;15466570;Бирюлево Восточное;Михневская;Царицыно;Загорье
Sminex-Интеко;https://www.cian.ru/sale/flat/281896680/;Москва;sale;flat;2;5;2;54.72;106960000;Тверской;;Площадь Революции;Ильинка 3/8 ЖК
Kalinka Group;https://www.cian.ru/sale/flat/286624024/;Москва;sale;flat;4;6;2;83.4;141780000;Якиманка;Большая Полянка;Полянка;Cloud Nine
Мангазея;https://www.cian.ru/sale/flat/288319501/;Москва;sale;flat;13;21;2;72.0;30568320;Щукино;Щукинская;Стрешнево;Интонация
White and Broughton;https://www.cian.ru/sale/flat/282792525/;Москва;sale;flat;5;41;2;60.7;45000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Логос;https://www.cian.ru/sale/flat/286009735/;Москва;sale;flat;3;13;2;62.7;30203760;Даниловский;Подольское шоссе;Тульская;Logos
White and Broughton;https://www.cian.ru/sale/flat/278315403/;Москва;sale;flat;11;41;2;82.3;45000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
ANT Development;https://www.cian.ru/sale/flat/274568596/;Москва;sale;flat;-1;-1;-1;202.0;71179229;Дорогомилово;;Парк Победы;Виктори Парк Резиденсез ЖК
ID 90931506;https://www.cian.ru/sale/flat/287296485/;Москва;sale;flat;9;35;2;47.1;27990000;Филевский парк;Береговой проезд;Фили;Береговой
Аеон-Девелопмент;https://www.cian.ru/sale/flat/283852316/;Москва;sale;flat;-1;-1;-1;202.0;38624092;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
ID 93446230;https://www.cian.ru/sale/flat/288411517/;Москва;sale;flat;2;20;2;53.3;35000000;Филевский парк;Большая Филевская;Фили;Западный порт
