author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Kalinka Group;https://www.cian.ru/sale/flat/286621627/;Москва;sale;flat;5;7;2;98.0;85000000;Арбат;1-й Смоленский переулок;Смоленская;Smolensky De Luxe
Группа Эталон;https://www.cian.ru/sale/flat/283964394/;Москва;sale;flat;10;19;2;110.3;61120215;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
СТРОЙИНВЕСТ;https://www.cian.ru/sale/flat/283944784/;Москва;sale;flat;13;25;2;66.8;12309520;Некрасовка;Липчанского;Некрасовка;Некрасовка
Level Group;https://www.cian.ru/sale/flat/285062430/;Москва;sale;flat;-1;-1;-1;202.0;16837121;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
ZIP Realty;https://www.cian.ru/sale/flat/286948978/;Москва;sale;flat;9;12;2;64.0;25000000;Дорогомилово;площадь Победы;Парк Победы;
Level Group;https://www.cian.ru/sale/flat/287906184/;Москва;sale;flat;-1;-1;-1;202.0;20211030;Печатники;;Кожуховская;Левел Южнопортовая ЖК
ID 437328;https://www.cian.ru/sale/flat/286616673/;Москва;sale;flat;8;17;2;53.5;14500000;Москворечье-Сабурово;Пролетарский проспект;Кантемировская;
Valartis Group;https://www.cian.ru/sale/flat/274789010/;Москва;sale;flat;6;8;2;113.7;104604000;Арбат;Арбат;Арбатская;Turandot Residences
Этажи Москва;https://www.cian.ru/sale/flat/287790359/;Москва;sale;flat;12;23;2;44.9;14500000;Москворечье-Сабурово;переулок 1-й Котляковский;Варшавская;LIFE Варшавская
KR Properties;https://www.cian.ru/sale/flat/278843057/;Москва;sale;flat;-1;-1;-1;202.0;125675250;Мещанский;Кузнецкий Мост;Кузнецкий мост;Kuznetsky Most 12 by Lalique
BY Moscow City;https://www.cian.ru/sale/flat/287602352/;Москва;sale;flat;12;78;2;62.0;43000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Sminex-Интеко;https://www.cian.ru/sale/flat/287094610/;Москва;sale;flat;14;29;2;86.9;28510000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Cristall Realty;https://www.cian.ru/sale/flat/287257862/;Москва;sale;flat;7;7;2;67.0;42000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Valartis Group;https://www.cian.ru/sale/flat/280427151/;Москва;sale;flat;4;5;2;120.8;91808000;Арбат;Арбат;Смоленская;Artisan
Gethome;https://www.cian.ru/sale/flat/278630649/;Москва;sale;flat;50;53;2;168.0;252000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Capital Group;https://www.cian.ru/sale/flat/287868739/;Москва;sale;flat;67;67;2;115.93;132352933;Пресненский;Краснопресненская набережная;Выставочная;Capital Towers
do A.S.A.P.;https://www.cian.ru/sale/flat/287133946/;Москва;sale;flat;8;44;2;70.2;39700000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
А101;https://www.cian.ru/sale/flat/280244863/;Москва;sale;flat;9;18;2;38.8;9024501;;;Улица Горчакова;Дзен-кварталы ЖК
SKYLINE MOSCOW CITY;https://www.cian.ru/sale/flat/273969904/;Москва;sale;flat;30;87;2;60.0;37000000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
РГ-Девелопмент;https://www.cian.ru/sale/flat/285593663/;Москва;sale;flat;11;18;2;60.8;20416640;Головинский;Северный ао;Коптево;Михалковский ЖК
BY Moscow City;https://www.cian.ru/sale/flat/287601727/;Москва;sale;flat;44;78;2;58.0;48000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
TEKTA GROUP;https://www.cian.ru/sale/flat/287774501/;Москва;sale;flat;9;42;2;42.6;22143480;Котловка;;Нагорная;Энитео ЖК
Whitewill;https://www.cian.ru/sale/flat/287581842/;Москва;sale;flat;5;8;2;77.0;115000000;Красносельский;Костянский переулок;Сретенский бульвар;Клубный дом TURGENEV
Центр-Инвест;https://www.cian.ru/sale/flat/288172265/;Москва;sale;flat;19;22;2;55.7;35597290;Красносельский;Большая Спасская;Площадь трёх вокзалов;Dialog
ID 49198564;https://www.cian.ru/sale/flat/288275987/;Москва;sale;flat;10;16;2;54.3;15900000;Хорошево-Мневники;проспект Маршала Жукова;Народное Ополчение;
Hutton Development;https://www.cian.ru/sale/flat/282786918/;Москва;sale;flat;5;8;2;106.4;74692800;Таганский;Славянская площадь;Китай-город;LUMIN
Apple Real Estate;https://www.cian.ru/sale/flat/284732445/;Москва;sale;flat;13;31;2;82.0;43000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
MR Group;https://www.cian.ru/sale/flat/288075106/;Москва;sale;flat;5;16;2;66.4;75423760;Мещанский;;Сухаревская;Клубный дом Forum
ВСН Недвижимость;https://www.cian.ru/sale/flat/288006968/;Москва;sale;flat;19;41;2;55.8;28000000;Раменки;1-й Сетуньский проезд;Воробьёвы горы;Hide
ФСК;https://www.cian.ru/sale/flat/282208354/;Москва;sale;flat;-1;-1;-1;202.0;17773421;Покровское-Стрешнево;Строительный проезд;Тушинская;Sky Garden
ID 413522;https://www.cian.ru/sale/flat/278743477/;Москва;sale;flat;1;7;2;172.6;159970000;Хамовники;Льва Толстого;Фрунзенская;Литератор
;https://www.cian.ru/sale/flat/285106368/;Москва;sale;flat;9;23;2;54.8;44290000;Пресненский;;Улица 1905 года;Онест ЖК
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/282687834/;Москва;sale;flat;19;78;2;62.0;52000000;Пресненский;1-й Красногвардейский проезд;;NEVA TOWERS
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285928843/;Москва;sale;flat;2;17;2;64.9;12457563;;;Рассказовка;
Whitewill;https://www.cian.ru/sale/flat/287688106/;Москва;sale;flat;4;5;2;67.0;51900000;Арбат;Прямой переулок;Смоленская;
РГ-Девелопмент;https://www.cian.ru/sale/flat/280126552/;Москва;sale;flat;2;17;2;42.5;14790000;Савеловский;Старый Петровско-Разумовский проезд;Гражданская;Петровский парк II
Whitewill Москва-Сити;https://www.cian.ru/sale/flat/281349277/;Москва;sale;flat;24;85;2;91.8;65000000;Пресненский;1-й Красногвардейский проезд;Международная;МФК ОКО
А101;https://www.cian.ru/sale/flat/273050281/;Москва;sale;flat;8;15;2;53.1;15072437;;;Прокшино;
Apple Real Estate;https://www.cian.ru/sale/flat/284741683/;Москва;sale;flat;13;31;2;117.0;69000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
Level Group;https://www.cian.ru/sale/flat/284889327/;Москва;sale;flat;-1;-1;-1;202.0;11621262;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
ID 53164890;https://www.cian.ru/sale/flat/288288841/;Москва;sale;flat;5;21;2;38.0;11990000;Сокольники;Сокольнический Вал;Рижская;Сокольнический вал 1
COLDY;https://www.cian.ru/sale/flat/283248909/;Москва;sale;flat;3;16;2;46.93;13366752;Нижегородский;;Калитники;Н'айс Лофт ЖК
CENTURY 21;https://www.cian.ru/sale/flat/288095831/;Москва;sale;flat;3;5;2;43.0;11000000;Зюзино;Каховка;Зюзино;
Prime Life Development;https://www.cian.ru/sale/flat/280544431/;Москва;sale;flat;-1;-1;-1;202.0;21827658;Нагатино-Садовники;Нагатинская;Нагатинская;1-й Нагатинский
CENTURY 21;https://www.cian.ru/sale/flat/288307689/;Москва;sale;flat;17;17;2;56.6;12499999;;;Рассказовка;
ФСК;https://www.cian.ru/sale/flat/265280953/;Москва;sale;flat;-1;-1;-1;202.0;28275301;Ростокино;;Ботанический сад;Режиссер ЖК
GRAND ESTATE - Премиальная недвижимость;https://www.cian.ru/sale/flat/286754410/;Москва;sale;flat;5;5;2;83.0;52000000;Пресненский;Столярный переулок;Улица 1905 года;Рассвет Loft-Studio
Optima Development;https://www.cian.ru/sale/flat/288377303/;Москва;sale;flat;33;41;2;65.4;45027948;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/281355769/;Москва;sale;flat;2;15;2;74.0;35000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
РГ-Девелопмент;https://www.cian.ru/sale/flat/281850123/;Москва;sale;flat;7;9;2;54.3;12380400;Чертаново Южное;;Аннино;Варшавские Ворота ЖК
Cristall Realty;https://www.cian.ru/sale/flat/287677861/;Москва;sale;flat;10;42;2;66.0;59999000;Хорошевский;Ленинградский проспект;Петровский Парк;Прайм Парк
;https://www.cian.ru/sale/flat/285445437/;Москва;sale;flat;19;23;2;67.8;16162400;Некрасовка;Юго-Восточный ао;Некрасовка;Квартал Некрасовка ЖК
EXCLUSIVE CITY;https://www.cian.ru/sale/flat/281636487/;Москва;sale;flat;63;79;2;113.0;149000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
КОРТРОС;https://www.cian.ru/sale/flat/272495566/;Москва;sale;flat;14;14;2;66.89;34782800;Пресненский;;Шелепиха;Хедлайнер ЖК
EXCLUSIVE CITY;https://www.cian.ru/sale/flat/280753382/;Москва;sale;flat;45;79;2;124.0;149000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Ташир;https://www.cian.ru/sale/flat/271312765/;Москва;sale;flat;9;21;2;48.6;16482690;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
One Life;https://www.cian.ru/sale/flat/283333570/;Москва;sale;flat;8;43;2;60.3;24500000;Хорошево-Мневники;к2/2;Народное Ополчение;Сидней Сити ЖК
Level Group;https://www.cian.ru/sale/flat/286107237/;Москва;sale;flat;-1;-1;-1;202.0;18881516;Басманный;Большая Почтовая;Электрозаводская;Level Бауманская
HOUSE MALL - Городская недвижимость;https://www.cian.ru/sale/flat/282744685/;Москва;sale;flat;18;18;2;68.0;28500000;Свиблово;Лазоревый проезд;Ботанический сад;LIFE-Ботанический сад
MR Group;https://www.cian.ru/sale/flat/285040895/;Москва;sale;flat;3;20;2;68.7;19610563;Сокол;шоссе Волоколамское (дублер);Трикотажная;City Bay
Garnet;https://www.cian.ru/sale/flat/287708745/;Москва;sale;flat;4;12;2;62.0;21990000;Ростокино;Сельскохозяйственная;;
Ташир;https://www.cian.ru/sale/flat/274701507/;Москва;sale;flat;3;17;2;40.2;22017540;Раменки;;;Легаси ЖК
ID 66343953;https://www.cian.ru/sale/flat/287830559/;Москва;sale;flat;9;15;2;77.0;39500000;Аэропорт;Ленинградский проспект;;ВТБ Арена парк
ZIGGURAT;https://www.cian.ru/sale/flat/286955260/;Москва;sale;flat;-1;-1;-1;202.0;30183867;Замоскворечье;Щипок;Серпуховская;Vernissage (Апартаменты премиум-класса)
OPN PARTNER;https://www.cian.ru/sale/flat/287393645/;Москва;sale;flat;11;12;2;57.2;9900000;;;Филатов Луг;
KR Properties;https://www.cian.ru/sale/flat/282239525/;Москва;sale;flat;5;15;2;63.0;51439500;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Whitewill;https://www.cian.ru/sale/flat/283691130/;Москва;sale;flat;9;21;2;108.0;97000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Level Group;https://www.cian.ru/sale/flat/288130447/;Москва;sale;flat;2;6;2;87.0;144382593;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
Место;https://www.cian.ru/sale/flat/287136212/;Москва;sale;flat;27;45;2;34.5;15000000;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
Доходный дом;https://www.cian.ru/sale/flat/279911018/;Москва;sale;flat;4;24;2;59.6;19832725;Очаково-Матвеевское;;Мичуринский проспект;ОМ ЖК
Whitewill;https://www.cian.ru/sale/flat/283694690/;Москва;sale;flat;18;25;2;66.3;24500000;Хорошевский;Хорошевское шоссе;Беговая;Авиатика
КРОСТ;https://www.cian.ru/sale/flat/267885633/;Москва;sale;flat;16;21;2;72.7;20574100;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
OPN PARTNER;https://www.cian.ru/sale/flat/288126580/;Москва;sale;flat;6;22;2;43.5;18990000;Свиблово;Сельскохозяйственная;Ботанический сад;LIFE-Ботанический сад
КРОСТ;https://www.cian.ru/sale/flat/286830720/;Москва;sale;flat;5;19;2;57.7;23080000;Щукино;Расплетина;Октябрьское поле;Театральный квартал
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/280789553/;Москва;sale;flat;6;32;2;63.8;22400000;Хорошевский;Хорошевское шоссе;Беговая;Дом на Беговой
Группа Эталон;https://www.cian.ru/sale/flat/285077453/;Москва;sale;flat;5;35;2;64.4;25523896;Даниловский;;Технопарк;Нагатино Ай-Ленд ЖК
ЛИДЕР Риэлти;https://www.cian.ru/sale/flat/288215898/;Москва;sale;flat;29;34;2;70.0;22800000;Аэропорт;Кочновский проезд;Аэропорт;Аэробус
Абсолют Недвижимость;https://www.cian.ru/sale/flat/285444582/;Москва;sale;flat;7;22;2;64.3;11710961;;;Рассказовка;
На Петровке;https://www.cian.ru/sale/flat/287966103/;Москва;sale;flat;17;29;2;42.2;17300000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
А101;https://www.cian.ru/sale/flat/280021161/;Москва;sale;flat;15;15;2;49.1;14584093;;;Улица Скобелевская;
ID 64152968;https://www.cian.ru/sale/flat/287454507/;Москва;sale;flat;17;27;2;57.0;20400000;Хорошево-Мневники;Шелепихинская набережная;Карамышевская;FreeDOM
ФСК;https://www.cian.ru/sale/flat/269862898/;Москва;sale;flat;-1;-1;-1;1.0;16812700;Покровское-Стрешнево;Волоколамское шоссе;Спартак;Движение.Тушино
Дмитрий Епланов;https://www.cian.ru/sale/flat/288187150/;Москва;sale;flat;14;14;2;55.0;13000000;Северный;Долгопрудная аллея;Долгопрудная;
КРОСТ;https://www.cian.ru/sale/flat/286830517/;Москва;sale;flat;4;28;2;52.3;16997500;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
SKOLKOVO НЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/288326528/;Москва;sale;flat;2;6;2;39.2;35000000;Тверской;Долгоруковская;Новослободская;Долгоруковская 25
Основа;https://www.cian.ru/sale/flat/286886284/;Москва;sale;flat;2;31;2;43.06;17740720;Марфино;;Улица Милашенкова;Вери ЖК
Космополис;https://www.cian.ru/sale/flat/288214760/;Москва;sale;flat;5;12;2;51.1;13500000;Марьино;Белореченская;Братиславская;
Ташир;https://www.cian.ru/sale/flat/264100219/;Москва;sale;flat;28;32;2;78.1;29408555;Черемушки;Херсонская;Калужская;ONYX Deluxe
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/287033352/;Москва;sale;flat;2;17;2;86.0;42000000;Раменки;Пудовкина;Киевская;Обыкновенное чудо
А101;https://www.cian.ru/sale/flat/287090921/;Москва;sale;flat;7;19;2;37.6;8218927;;;Бунинская аллея;
Homeapp;https://www.cian.ru/sale/flat/286621048/;Москва;sale;flat;12;21;2;61.3;13450000;;;Рассказовка;
Основа;https://www.cian.ru/sale/flat/286885911/;Москва;sale;flat;13;36;2;38.3;10034600;Ярославский;;Ростокино;Мираполис ЖК
Александр Чалый;https://www.cian.ru/sale/flat/288126170/;Москва;sale;flat;4;8;2;49.9;33000000;Беговой;Ленинградский проспект;Белорусская;Комплекс апартаментов Slava
Новые Ватутинки;https://www.cian.ru/sale/flat/282784445/;Москва;sale;flat;2;14;2;64.1;10576500;;;Ольховая;
Whitewill;https://www.cian.ru/sale/flat/285632302/;Москва;sale;flat;20;21;2;86.7;52000000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
А101;https://www.cian.ru/sale/flat/273873822/;Москва;sale;flat;18;30;2;45.3;11997798;Южное Бутово;к2.3;Бунинская аллея;Южные Сады ЖК
ID 211001;https://www.cian.ru/sale/flat/284137413/;Москва;sale;flat;11;16;2;54.0;16999999;Хорошево-Мневники;Маршала Тухачевского;Октябрьское поле;
Новые Ватутинки;https://www.cian.ru/sale/flat/282689029/;Москва;sale;flat;9;14;2;61.2;12719563;;;Ольховая;
Показал-Продал;https://www.cian.ru/sale/flat/287234535/;Москва;sale;flat;3;25;2;58.0;17400000;Покровское-Стрешнево;Волоколамское шоссе;Трикотажная;Апартаментный комплекс Level Стрешнево
Д-Инвест;https://www.cian.ru/sale/flat/274032186/;Москва;sale;flat;16;18;2;50.3;12826500;Останкинский;;Ботанический сад;Легендарный квартал ЖК
Авеню-Мск;https://www.cian.ru/sale/flat/288369102/;Москва;sale;flat;8;20;2;53.1;11500000;;;;
;https://www.cian.ru/sale/flat/286322243/;Москва;sale;flat;6;19;2;45.9;18646324;Нагатинский затон;;Коломенская;Ривер Парк ЖК
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/288412047/;Москва;sale;flat;2;23;2;53.1;34150000;Пресненский;Сергея Макеева;Улица 1905 года;ONEST
Sminex-Интеко;https://www.cian.ru/sale/flat/286448104/;Москва;sale;flat;2;26;2;44.13;19060000;Марфино;Академика Королева;Бутырская;Дом Достижение
Century 21 Street Realty;https://www.cian.ru/sale/flat/287448411/;Москва;sale;flat;5;14;2;43.9;22000000;Раменки;проспект Генерала Дорохова;Ломоносовский проспект;West Garden
Минские холмы;https://www.cian.ru/sale/flat/288376939/;Москва;sale;flat;10;56;2;71.1;23638456;Раменки;;Минская;Вилл Тауэрс ЖК
ALFA real estate;https://www.cian.ru/sale/flat/288256980/;Москва;sale;flat;5;27;2;55.0;19990000;Хорошево-Мневники;Генерала Глаголева;Народное Ополчение;
Glincom;https://www.cian.ru/sale/flat/284798245/;Москва;sale;flat;3;8;2;60.2;23779000;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
NF Group - ex-Knight Frank Russia;https://www.cian.ru/sale/flat/283554505/;Москва;sale;flat;6;7;2;96.0;260000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Звездный;https://www.cian.ru/sale/flat/277921291/;Москва;sale;flat;13;22;2;67.1;30087439;Останкинский;проспект Мира;ВДНХ;Сенатор
Realty Point - Точка недвижимости;https://www.cian.ru/sale/flat/287944934/;Москва;sale;flat;34;45;2;82.0;53000000;Хорошевский;Ленинградский проспект;ЦСКА;Прайм Парк
Capital Group;https://www.cian.ru/sale/flat/275692348/;Москва;sale;flat;26;30;2;68.5;31855582;Якиманка;Мытная;Серпуховская;Sky House
SKYLINE MOSCOW CITY;https://www.cian.ru/sale/flat/287247396/;Москва;sale;flat;61;78;2;59.0;36000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Glincom;https://www.cian.ru/sale/flat/283557776/;Москва;sale;flat;7;8;2;94.2;36000000;Даниловский;2-й Павелецкий проезд;Тульская;RIVERDALE APARTMENTS
ID 82171513;https://www.cian.ru/sale/flat/287641072/;Москва;sale;flat;11;23;2;51.1;27700000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
Level Group;https://www.cian.ru/sale/flat/287914628/;Москва;sale;flat;3;4;2;65.5;90431371;Хамовники;Саввинская набережная;Киевская;Саввинская 17 от Level
Century 21 Street Realty;https://www.cian.ru/sale/flat/282813276/;Москва;sale;flat;13;48;2;51.0;20350000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Новые Ватутинки;https://www.cian.ru/sale/flat/281159656/;Москва;sale;flat;2;15;2;52.6;11447595;;;Ольховая;
ID 103379218;https://www.cian.ru/sale/flat/288352217/;Москва;sale;flat;20;24;2;44.1;32500000;Хорошевский;Хорошевское шоссе;Хорошёвская;Династия
МИЦ;https://www.cian.ru/sale/flat/286214778/;Москва;sale;flat;-1;-1;-1;1.0;13884750;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Kalinka Group;https://www.cian.ru/sale/flat/269945703/;Москва;sale;flat;3;15;2;92.7;130067766;Якиманка;Большая Якиманка;Полянка;Коперник
ПИК;https://www.cian.ru/sale/flat/288067560/;Москва;sale;flat;3;9;2;50.69;9422069;;;Филатов Луг;
ID 60345;https://www.cian.ru/sale/flat/285312995/;Москва;sale;flat;4;24;2;58.0;14500000;Орехово-Борисово Южное;Каширское шоссе;Домодедовская;
ПИК;https://www.cian.ru/sale/flat/283354030/;Москва;sale;flat;6;9;2;57.01;9371041;;;Филатов Луг;
Garnet;https://www.cian.ru/sale/flat/287444390/;Москва;sale;flat;2;19;2;57.9;18700000;Академический;Дмитрия Ульянова;Академическая;
Level Group;https://www.cian.ru/sale/flat/287228147/;Москва;sale;flat;-1;-1;-1;202.0;12053784;Печатники;;Кожуховская;Левел Южнопортовая ЖК
Надежда Нутхеева;https://www.cian.ru/sale/flat/286369522/;Москва;sale;flat;10;16;2;52.4;26500000;Войковский;Адмирала Макарова;Водный стадион;Невский
Level Group;https://www.cian.ru/sale/flat/284891202/;Москва;sale;flat;-1;-1;-1;202.0;15787792;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
ID 17134371;https://www.cian.ru/sale/flat/279250337/;Москва;sale;flat;2;21;2;59.9;25158000;Сокольники;проезд Попов;Электрозаводская;
КРОСТ;https://www.cian.ru/sale/flat/287560785/;Москва;sale;flat;14;28;2;47.3;16838800;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
ID 17134371;https://www.cian.ru/sale/flat/285288170/;Москва;sale;flat;6;14;2;68.6;17970000;Люблино;Головачева;Люблино;
КРОСТ;https://www.cian.ru/sale/flat/287560775/;Москва;sale;flat;4;28;2;50.2;16817000;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
Самолет Плюс Москва;https://www.cian.ru/sale/flat/283710677/;Москва;sale;flat;6;13;2;50.0;14300000;;;Тёплый Стан;
Концерн КРОСТ;https://www.cian.ru/sale/flat/286729147/;Москва;sale;flat;10;28;2;58.6;16876800;Отрадное;Отрадная;Отрадное;Малевич
Contact Real Estate;https://www.cian.ru/sale/flat/287028846/;Москва;sale;flat;41;55;2;64.81;25750000;Марьина роща;4-я Марьиной рощи;Марьина Роща;Mod
ПИК;https://www.cian.ru/sale/flat/281172448/;Москва;sale;flat;19;21;2;49.2;17131440;Солнцево;;Говорово;Мещерский лес ЖК
BY Moscow City;https://www.cian.ru/sale/flat/281708106/;Москва;sale;flat;46;78;2;78.0;57900000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Level Group;https://www.cian.ru/sale/flat/284889470/;Москва;sale;flat;-1;-1;-1;202.0;17671823;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
City View;https://www.cian.ru/sale/flat/288259562/;Москва;sale;flat;52;68;2;68.0;41000000;Пресненский;1-й Красногвардейский проезд;Тестовская;NEVA TOWERS
Level Group;https://www.cian.ru/sale/flat/287254655/;Москва;sale;flat;-1;-1;-1;202.0;17835051;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
Whitewill;https://www.cian.ru/sale/flat/285085452/;Москва;sale;flat;28;48;2;52.0;19800000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Level Group;https://www.cian.ru/sale/flat/285062524/;Москва;sale;flat;-1;-1;-1;202.0;17931983;Нагатино-Садовники;Нагатинская набережная;Нагатинская;Level Нагатинская
ID 91300112;https://www.cian.ru/sale/flat/283477067/;Москва;sale;flat;2;16;2;52.0;24777777;Головинский;Ленинградское шоссе;Водный стадион;
Level Group;https://www.cian.ru/sale/flat/288129264/;Москва;sale;flat;-1;-1;-1;202.0;18189174;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
Century 21 Street Realty;https://www.cian.ru/sale/flat/286768402/;Москва;sale;flat;8;53;2;52.3;20600000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Группа ЛСР;https://www.cian.ru/sale/flat/283182567/;Москва;sale;flat;12;52;2;56.9;18508388;Москворечье-Сабурово;;Москворечье;Вэйв ЖК
ID 103301053;https://www.cian.ru/sale/flat/287614528/;Москва;sale;flat;2;12;2;46.0;35500000;Хамовники;переулок Пуговишников;Парк Культуры;
MR Group;https://www.cian.ru/sale/flat/282402803/;Москва;sale;flat;-1;-1;-1;202.0;19584055;Южнопортовый;Волгоградский проспект;Угрешская;Метрополия
Apple Real Estate;https://www.cian.ru/sale/flat/281285842/;Москва;sale;flat;8;8;2;55.8;33500000;Хамовники;Смоленский бульвар;Парк Культуры;
Level Group;https://www.cian.ru/sale/flat/287990094/;Москва;sale;flat;-1;-1;-1;202.0;19706481;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
NIKA ESTATE;https://www.cian.ru/sale/flat/271730740/;Москва;sale;flat;8;8;2;125.4;280000000;Тверской;переулок Брюсов;Тверская;Брюсов 19
Основа;https://www.cian.ru/sale/flat/286250531/;Москва;sale;flat;-1;-1;-1;-1;19793360;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
Ramenky Realty;https://www.cian.ru/sale/flat/277221165/;Москва;sale;flat;9;13;2;116.0;124000000;Хамовники;Погодинская;Киевская;Жизнь на Плющихе
